history_id,customer_id,product_id,viewed_at
325,82,956,2023-01-01 00:00:00
326,294,163,2023-11-06 00:00:00
327,723,1158,2023-04-15 00:00:00
328,174,263,2023-05-14 00:00:00
329,996,287,2023-12-21 00:00:00
330,373,948,2023-12-03 00:00:00
331,429,1141,2023-04-12 00:00:00
332,48,872,2023-11-02 00:00:00
333,825,426,2023-04-14 00:00:00
334,930,720,2023-12-11 00:00:00
335,244,393,2023-05-10 00:00:00
336,757,107,2023-09-28 00:00:00
337,716,576,2023-11-19 00:00:00
338,302,734,2023-12-22 00:00:00
339,822,1133,2023-09-15 00:00:00
340,852,324,2023-12-11 00:00:00
341,104,1362,2023-12-15 00:00:00
342,178,221,2023-12-06 00:00:00
343,511,661,2023-01-01 00:00:00
344,51,666,2023-03-19 00:00:00
345,403,129,2023-08-23 00:00:00
346,376,690,2023-09-28 00:00:00
347,20,780,2023-12-12 00:00:00
348,988,247,2023-09-09 00:00:00
349,65,1214,2023-05-18 00:00:00
350,758,1295,2023-08-22 00:00:00
351,249,503,2023-10-26 00:00:00
352,859,1113,2023-07-12 00:00:00
353,126,684,2023-12-10 00:00:00
354,841,27,2023-02-07 00:00:00
355,827,856,2023-12-28 00:00:00
356,443,1003,2023-10-23 00:00:00
357,958,4,2023-02-21 00:00:00
358,794,134,2023-12-13 00:00:00
359,543,1112,2023-10-25 00:00:00
360,636,167,2023-07-09 00:00:00
361,881,269,2023-01-01 00:00:00
362,37,128,2023-09-17 00:00:00
363,98,108,2023-11-26 00:00:00
364,255,1348,2023-12-10 00:00:00
365,207,584,2023-07-17 00:00:00
366,530,456,2023-12-27 00:00:00
367,947,1197,2023-08-10 00:00:00
368,642,488,2023-01-01 00:00:00
369,172,1235,2023-10-25 00:00:00
370,63,610,2023-12-19 00:00:00
371,925,1336,2023-12-02 00:00:00
372,932,1250,2023-12-20 00:00:00
373,170,538,2023-09-27 00:00:00
374,28,883,2023-04-30 00:00:00
375,684,403,2023-12-22 00:00:00
376,469,693,2023-09-25 00:00:00
377,124,494,2023-11-03 00:00:00
378,678,357,2023-06-12 00:00:00
379,9,805,2023-06-12 00:00:00
380,773,458,2023-06-03 00:00:00
381,188,752,2023-09-18 00:00:00
382,758,1117,2023-08-02 00:00:00
383,31,87,2023-09-02 00:00:00
384,568,439,2023-11-27 00:00:00
385,824,81,2023-10-31 00:00:00
386,725,1164,2023-07-17 00:00:00
387,835,554,2023-03-20 00:00:00
388,324,133,2023-04-06 00:00:00
389,677,1109,2023-07-04 00:00:00
390,820,386,2023-09-17 00:00:00
391,385,1283,2023-11-07 00:00:00
392,779,211,2023-10-20 00:00:00
393,236,361,2023-12-01 00:00:00
394,459,193,2023-08-19 00:00:00
395,545,1049,2023-12-05 00:00:00
396,320,981,2023-07-04 00:00:00
397,559,286,2023-11-09 00:00:00
398,349,289,2023-11-10 00:00:00
399,756,1262,2023-06-25 00:00:00
400,488,599,2023-11-22 00:00:00
401,74,1382,2023-09-06 00:00:00
402,749,1346,2023-12-17 00:00:00
403,759,585,2023-07-27 00:00:00
404,869,36,2023-07-28 00:00:00
405,340,1180,2023-12-29 00:00:00
406,981,1163,2023-12-11 00:00:00
407,609,1106,2023-10-28 00:00:00
408,885,901,2023-01-01 00:00:00
409,915,563,2023-12-27 00:00:00
410,446,1302,2023-12-13 00:00:00
411,413,355,2023-12-19 00:00:00
412,441,699,2023-01-20 00:00:00
413,601,343,2023-12-16 00:00:00
414,36,114,2023-09-04 00:00:00
415,724,206,2023-08-31 00:00:00
416,945,264,2023-12-28 00:00:00
417,251,901,2023-12-23 00:00:00
418,906,666,2023-04-25 00:00:00
419,609,439,2023-05-05 00:00:00
420,433,1340,2023-03-22 00:00:00
421,19,906,2023-02-25 00:00:00
422,407,1094,2023-05-02 00:00:00
423,810,255,2023-08-21 00:00:00
424,17,1179,2023-07-13 00:00:00
425,75,560,2023-11-02 00:00:00
426,360,1102,2023-11-20 00:00:00
427,745,937,2023-09-15 00:00:00
428,324,776,2023-09-18 00:00:00
429,598,688,2023-12-09 00:00:00
430,949,606,2023-01-01 00:00:00
431,936,447,2023-09-15 00:00:00
432,773,521,2023-09-07 00:00:00
433,584,187,2023-12-19 00:00:00
434,194,320,2023-08-09 00:00:00
435,543,1136,2023-08-18 00:00:00
436,576,730,2023-12-13 00:00:00
437,952,918,2023-08-02 00:00:00
438,836,443,2023-12-24 00:00:00
439,631,424,2023-10-28 00:00:00
440,461,1277,2023-12-23 00:00:00
441,527,1342,2023-12-04 00:00:00
442,582,545,2023-08-30 00:00:00
443,412,1039,2023-07-17 00:00:00
444,74,475,2023-10-04 00:00:00
445,898,411,2023-08-24 00:00:00
446,882,808,2023-05-05 00:00:00
447,695,962,2023-11-09 00:00:00
448,947,289,2023-12-26 00:00:00
449,270,447,2023-12-27 00:00:00
450,674,769,2023-11-09 00:00:00
451,432,248,2023-12-13 00:00:00
452,144,869,2023-08-27 00:00:00
453,158,868,2023-09-20 00:00:00
454,626,304,2023-11-21 00:00:00
455,692,104,2023-09-17 00:00:00
456,963,1280,2023-04-24 00:00:00
457,109,898,2023-12-18 00:00:00
458,418,209,2023-12-26 00:00:00
459,503,460,2023-09-24 00:00:00
460,701,849,2023-12-16 00:00:00
461,816,284,2023-12-25 00:00:00
462,302,1207,2023-12-04 00:00:00
463,936,754,2023-06-12 00:00:00
464,675,481,2023-12-25 00:00:00
465,440,72,2023-06-14 00:00:00
466,435,1239,2023-03-30 00:00:00
467,262,1134,2023-12-21 00:00:00
468,565,542,2023-12-17 00:00:00
469,711,213,2023-12-13 00:00:00
470,61,293,2023-05-18 00:00:00
471,695,776,2023-12-20 00:00:00
472,150,845,2023-08-21 00:00:00
473,242,792,2023-09-04 00:00:00
474,244,1288,2023-12-16 00:00:00
475,419,930,2023-10-20 00:00:00
476,151,1005,2023-11-12 00:00:00
477,537,867,2023-08-27 00:00:00
478,258,1002,2023-12-22 00:00:00
479,706,60,2023-01-01 00:00:00
480,598,1093,2023-10-09 00:00:00
481,10,1203,2023-10-30 00:00:00
482,269,1265,2023-12-14 00:00:00
483,949,1320,2023-08-22 00:00:00
484,595,143,2023-12-17 00:00:00
485,852,802,2023-08-31 00:00:00
486,800,733,2023-05-04 00:00:00
487,843,750,2023-10-09 00:00:00
488,880,138,2023-05-30 00:00:00
489,263,250,2023-10-16 00:00:00
490,510,1281,2023-11-14 00:00:00
491,101,1023,2023-04-18 00:00:00
492,599,741,2023-01-01 00:00:00
493,190,1018,2023-11-29 00:00:00
494,690,457,2023-06-09 00:00:00
495,585,647,2023-12-30 00:00:00
496,719,1246,2023-01-01 00:00:00
497,113,318,2023-09-10 00:00:00
498,786,495,2023-06-07 00:00:00
499,247,341,2023-10-05 00:00:00
500,675,791,2023-11-14 00:00:00
501,594,833,2023-03-05 00:00:00
502,498,952,2023-12-05 00:00:00
503,645,565,2023-05-30 00:00:00
504,46,1034,2023-10-21 00:00:00
505,174,701,2023-12-13 00:00:00
506,814,926,2023-11-21 00:00:00
507,610,494,2023-12-27 00:00:00
508,200,602,2023-10-05 00:00:00
509,111,449,2023-12-31 00:00:00
510,938,1085,2023-04-28 00:00:00
511,969,1043,2023-12-05 00:00:00
512,692,569,2023-10-05 00:00:00
513,193,414,2023-09-26 00:00:00
514,854,1275,2023-10-15 00:00:00
515,478,214,2023-12-29 00:00:00
516,166,951,2023-05-27 00:00:00
517,889,305,2023-06-25 00:00:00
518,455,940,2023-11-10 00:00:00
519,287,190,2023-10-21 00:00:00
520,32,643,2023-12-25 00:00:00
521,51,597,2023-11-07 00:00:00
522,887,1121,2023-12-23 00:00:00
523,772,523,2023-12-22 00:00:00
524,898,1083,2023-12-05 00:00:00
525,833,1354,2023-09-28 00:00:00
526,890,996,2023-12-21 00:00:00
527,251,834,2023-09-21 00:00:00
528,406,25,2023-06-22 00:00:00
529,205,43,2023-04-21 00:00:00
530,206,44,2023-05-21 00:00:00
531,732,1369,2023-08-21 00:00:00
532,658,1077,2023-11-20 00:00:00
533,752,441,2023-10-12 00:00:00
534,838,219,2023-09-15 00:00:00
535,710,1128,2023-06-13 00:00:00
536,566,4,2023-11-19 00:00:00
537,705,798,2023-12-15 00:00:00
538,611,407,2023-04-22 00:00:00
539,951,515,2023-08-17 00:00:00
540,321,709,2023-07-24 00:00:00
541,730,1208,2023-09-20 00:00:00
542,967,1307,2023-01-01 00:00:00
543,328,450,2023-10-24 00:00:00
544,704,311,2023-01-15 00:00:00
545,212,493,2023-10-12 00:00:00
546,376,197,2023-10-20 00:00:00
547,727,211,2023-03-22 00:00:00
548,415,538,2023-06-27 00:00:00
549,956,64,2023-10-15 00:00:00
550,966,851,2023-12-24 00:00:00
551,158,1067,2023-05-31 00:00:00
552,664,492,2023-12-13 00:00:00
553,265,1126,2023-05-14 00:00:00
554,945,1104,2023-08-30 00:00:00
555,699,160,2023-11-16 00:00:00
556,535,606,2023-03-28 00:00:00
557,691,419,2023-12-23 00:00:00
558,273,124,2023-01-01 00:00:00
559,58,944,2023-06-17 00:00:00
560,179,33,2023-03-27 00:00:00
561,362,763,2023-10-19 00:00:00
562,649,866,2023-09-03 00:00:00
563,243,1327,2023-10-15 00:00:00
564,819,166,2023-01-01 00:00:00
565,898,102,2023-08-26 00:00:00
566,679,1107,2023-11-14 00:00:00
567,109,93,2023-11-11 00:00:00
568,877,483,2023-08-12 00:00:00
569,506,320,2023-09-03 00:00:00
570,996,329,2023-01-01 00:00:00
571,833,976,2023-09-14 00:00:00
572,7,226,2023-10-15 00:00:00
573,63,587,2023-04-17 00:00:00
574,788,23,2023-09-22 00:00:00
575,557,719,2023-12-11 00:00:00
576,213,324,2023-04-13 00:00:00
577,397,281,2023-07-09 00:00:00
578,954,88,2023-08-01 00:00:00
579,615,296,2023-05-26 00:00:00
580,707,703,2023-08-10 00:00:00
581,42,307,2023-12-08 00:00:00
582,448,683,2023-09-12 00:00:00
583,837,352,2023-11-20 00:00:00
584,871,848,2023-11-20 00:00:00
585,698,27,2023-09-10 00:00:00
586,816,695,2023-10-05 00:00:00
587,509,785,2023-01-01 00:00:00
588,54,1317,2023-01-01 00:00:00
589,342,937,2023-02-01 00:00:00
590,891,985,2023-02-28 00:00:00
591,642,27,2023-11-11 00:00:00
592,261,62,2023-10-13 00:00:00
593,588,715,2023-08-29 00:00:00
594,843,462,2023-07-08 00:00:00
595,648,1364,2023-07-30 00:00:00
596,107,368,2023-10-18 00:00:00
597,375,485,2023-08-20 00:00:00
598,529,401,2023-10-10 00:00:00
599,573,1236,2023-08-19 00:00:00
600,646,829,2023-05-23 00:00:00
601,327,747,2023-07-22 00:00:00
602,413,710,2023-06-22 00:00:00
603,122,152,2023-06-16 00:00:00
604,243,712,2023-11-10 00:00:00
605,943,535,2023-12-06 00:00:00
606,769,117,2023-08-23 00:00:00
607,688,495,2023-09-20 00:00:00
608,262,1031,2023-09-30 00:00:00
609,497,893,2023-11-23 00:00:00
610,152,920,2023-07-30 00:00:00
611,865,894,2023-02-19 00:00:00
612,443,653,2023-07-25 00:00:00
613,826,426,2023-01-01 00:00:00
614,453,720,2023-11-27 00:00:00
615,569,369,2023-03-12 00:00:00
616,957,1067,2023-04-15 00:00:00
617,638,262,2023-12-05 00:00:00
618,131,770,2023-08-24 00:00:00
619,585,847,2023-12-04 00:00:00
620,850,1004,2023-10-18 00:00:00
621,462,1116,2023-01-01 00:00:00
622,642,799,2023-10-16 00:00:00
623,450,365,2023-06-30 00:00:00
624,258,1240,2023-09-08 00:00:00
625,986,762,2023-04-26 00:00:00
626,318,1158,2023-11-24 00:00:00
627,978,982,2023-11-01 00:00:00
628,474,141,2023-08-18 00:00:00
629,159,914,2023-11-29 00:00:00
630,117,1373,2023-12-23 00:00:00
631,951,1105,2023-01-01 00:00:00
632,673,391,2023-11-06 00:00:00
633,379,571,2023-02-24 00:00:00
634,451,1178,2023-11-06 00:00:00
635,800,1065,2023-12-27 00:00:00
636,611,489,2023-11-27 00:00:00
637,139,380,2023-07-14 00:00:00
638,373,1239,2023-09-18 00:00:00
639,763,1122,2023-01-10 00:00:00
640,816,86,2023-01-01 00:00:00
641,601,563,2023-01-01 00:00:00
642,906,1234,2023-06-16 00:00:00
643,81,997,2023-12-11 00:00:00
644,508,993,2023-11-19 00:00:00
645,262,1195,2023-12-22 00:00:00
646,534,650,2023-10-24 00:00:00
647,367,135,2023-12-11 00:00:00
648,820,1290,2023-09-23 00:00:00
649,702,1223,2023-09-01 00:00:00
650,204,99,2023-10-09 00:00:00
651,501,226,2023-08-20 00:00:00
652,80,1368,2023-12-24 00:00:00
653,980,510,2023-12-30 00:00:00
654,948,643,2023-01-01 00:00:00
655,173,531,2023-10-14 00:00:00
656,574,821,2023-01-01 00:00:00
657,241,545,2023-12-25 00:00:00
658,776,456,2023-11-10 00:00:00
659,671,707,2023-12-22 00:00:00
660,579,859,2023-12-16 00:00:00
661,359,474,2023-08-11 00:00:00
662,40,775,2023-11-06 00:00:00
663,701,412,2023-12-12 00:00:00
664,564,1264,2023-11-10 00:00:00
665,133,1305,2023-10-29 00:00:00
666,519,20,2023-11-13 00:00:00
667,411,489,2023-06-28 00:00:00
668,643,880,2023-06-28 00:00:00
669,409,680,2023-10-01 00:00:00
670,728,1100,2023-01-01 00:00:00
671,846,1016,2023-10-18 00:00:00
672,550,312,2023-10-04 00:00:00
673,791,109,2023-12-14 00:00:00
674,954,130,2023-11-06 00:00:00
675,942,260,2023-11-02 00:00:00
676,46,1150,2023-03-22 00:00:00
677,750,161,2023-11-08 00:00:00
678,208,1075,2023-11-26 00:00:00
679,610,331,2023-10-16 00:00:00
680,271,853,2023-12-09 00:00:00
681,627,872,2023-01-01 00:00:00
682,303,759,2023-09-19 00:00:00
683,182,911,2023-10-03 00:00:00
684,922,620,2023-09-28 00:00:00
685,8,485,2023-01-01 00:00:00
686,65,1231,2023-12-17 00:00:00
687,640,180,2023-01-01 00:00:00
688,560,1106,2023-08-23 00:00:00
689,22,1199,2023-09-25 00:00:00
690,398,130,2023-10-04 00:00:00
691,139,556,2023-06-03 00:00:00
692,638,806,2023-12-01 00:00:00
693,260,602,2023-06-22 00:00:00
694,817,604,2023-11-09 00:00:00
695,919,900,2023-01-25 00:00:00
696,650,612,2023-04-10 00:00:00
697,785,1352,2023-12-06 00:00:00
698,210,564,2023-06-27 00:00:00
699,569,725,2023-11-10 00:00:00
700,832,1364,2023-06-16 00:00:00
701,680,1236,2023-08-17 00:00:00
702,693,475,2023-12-20 00:00:00
703,663,1026,2023-12-27 00:00:00
704,980,1349,2023-06-07 00:00:00
705,24,399,2023-08-31 00:00:00
706,42,1263,2023-04-27 00:00:00
707,176,79,2023-12-14 00:00:00
708,967,220,2023-12-09 00:00:00
709,915,617,2023-09-28 00:00:00
710,860,875,2023-11-11 00:00:00
711,319,306,2023-10-01 00:00:00
712,192,1157,2023-12-09 00:00:00
713,128,129,2023-09-26 00:00:00
714,213,480,2023-10-29 00:00:00
715,715,1092,2023-03-15 00:00:00
716,514,1046,2023-07-05 00:00:00
717,253,692,2023-07-09 00:00:00
718,437,725,2023-10-29 00:00:00
719,667,178,2023-11-17 00:00:00
720,833,893,2023-05-25 00:00:00
721,330,251,2023-11-27 00:00:00
722,135,510,2023-05-05 00:00:00
723,871,75,2023-08-28 00:00:00
724,158,697,2023-06-25 00:00:00
725,981,713,2023-07-26 00:00:00
