history_id,customer_id,product_id,viewed_at
287,186,711,2023-02-20 00:00:00
288,74,140,2023-05-25 00:00:00
289,170,1052,2023-01-01 00:00:00
290,339,235,2023-09-09 00:00:00
291,205,443,2023-06-17 00:00:00
292,22,873,2023-09-21 00:00:00
293,52,82,2023-12-24 00:00:00
294,442,716,2023-07-07 00:00:00
295,44,225,2023-10-26 00:00:00
296,140,642,2023-10-24 00:00:00
297,111,683,2023-11-20 00:00:00
298,429,45,2023-08-08 00:00:00
299,524,49,2023-12-15 00:00:00
300,215,1046,2023-12-11 00:00:00
301,318,997,2023-12-10 00:00:00
302,29,284,2023-12-14 00:00:00
303,325,512,2023-08-21 00:00:00
304,530,343,2023-12-24 00:00:00
305,240,1039,2023-01-01 00:00:00
306,547,924,2023-08-06 00:00:00
307,187,474,2023-06-30 00:00:00
308,214,261,2023-11-05 00:00:00
309,430,122,2023-01-01 00:00:00
310,320,172,2023-03-30 00:00:00
311,416,87,2023-09-04 00:00:00
312,440,1039,2023-08-15 00:00:00
313,346,684,2023-11-21 00:00:00
314,377,285,2023-08-14 00:00:00
315,466,159,2023-12-01 00:00:00
316,325,583,2023-10-03 00:00:00
317,215,57,2023-12-10 00:00:00
318,67,183,2023-11-17 00:00:00
319,487,58,2023-09-20 00:00:00
320,105,1083,2023-08-09 00:00:00
321,325,490,2023-12-23 00:00:00
322,370,441,2023-11-21 00:00:00
323,176,74,2023-06-24 00:00:00
324,287,368,2023-08-14 00:00:00
325,217,21,2023-05-03 00:00:00
326,45,798,2023-09-16 00:00:00
327,223,229,2023-09-08 00:00:00
328,411,106,2023-12-12 00:00:00
329,392,882,2023-12-12 00:00:00
330,491,199,2023-09-23 00:00:00
331,432,686,2023-07-18 00:00:00
332,439,834,2023-07-25 00:00:00
333,331,167,2023-10-17 00:00:00
334,298,66,2023-05-27 00:00:00
335,143,1051,2023-11-19 00:00:00
336,309,872,2023-09-22 00:00:00
337,141,398,2023-01-01 00:00:00
338,519,701,2023-01-01 00:00:00
339,348,647,2023-11-25 00:00:00
340,50,563,2023-12-17 00:00:00
341,44,172,2023-07-09 00:00:00
342,25,863,2023-05-04 00:00:00
343,315,380,2023-11-24 00:00:00
344,381,941,2023-01-01 00:00:00
345,223,873,2023-11-07 00:00:00
346,131,778,2023-06-17 00:00:00
347,450,306,2023-08-19 00:00:00
348,296,1042,2023-10-05 00:00:00
349,489,147,2023-03-11 00:00:00
350,291,678,2023-11-27 00:00:00
351,136,926,2023-03-18 00:00:00
352,64,157,2023-10-18 00:00:00
353,228,38,2023-12-28 00:00:00
354,325,854,2023-08-03 00:00:00
355,313,952,2023-11-16 00:00:00
356,421,581,2023-12-11 00:00:00
357,96,416,2023-10-21 00:00:00
358,312,266,2023-12-23 00:00:00
359,294,287,2023-03-10 00:00:00
360,249,755,2023-11-11 00:00:00
361,90,1058,2023-12-11 00:00:00
362,43,124,2023-02-08 00:00:00
363,445,1093,2023-08-23 00:00:00
364,313,57,2023-01-01 00:00:00
365,363,927,2023-12-21 00:00:00
366,13,1083,2023-10-26 00:00:00
367,44,13,2023-08-18 00:00:00
368,437,1009,2023-08-04 00:00:00
369,16,612,2023-10-04 00:00:00
370,116,772,2023-12-03 00:00:00
371,427,66,2023-08-19 00:00:00
372,306,294,2023-11-29 00:00:00
373,246,844,2023-01-01 00:00:00
374,116,653,2023-12-22 00:00:00
375,476,144,2023-01-01 00:00:00
376,446,156,2023-07-27 00:00:00
377,376,88,2023-06-11 00:00:00
378,503,724,2023-12-20 00:00:00
379,135,5,2023-07-11 00:00:00
380,301,563,2023-01-01 00:00:00
381,456,751,2023-11-23 00:00:00
382,369,796,2023-09-02 00:00:00
383,439,978,2023-10-25 00:00:00
384,130,708,2023-12-22 00:00:00
385,100,753,2023-01-01 00:00:00
386,543,865,2023-12-25 00:00:00
387,125,420,2023-12-17 00:00:00
388,144,212,2023-12-24 00:00:00
389,397,301,2023-09-21 00:00:00
390,272,586,2023-12-31 00:00:00
391,122,981,2023-10-02 00:00:00
392,478,976,2023-06-13 00:00:00
393,332,851,2023-03-25 00:00:00
394,517,451,2023-07-25 00:00:00
395,120,112,2023-06-10 00:00:00
396,414,896,2023-12-11 00:00:00
397,337,316,2023-09-30 00:00:00
398,283,549,2023-12-22 00:00:00
399,239,1026,2023-10-16 00:00:00
400,283,1069,2023-01-01 00:00:00
401,224,444,2023-06-22 00:00:00
402,473,228,2023-11-18 00:00:00
403,253,112,2023-12-20 00:00:00
404,456,580,2023-11-28 00:00:00
405,487,243,2023-04-29 00:00:00
406,134,711,2023-07-23 00:00:00
407,81,123,2023-11-27 00:00:00
408,443,983,2023-05-21 00:00:00
409,286,828,2023-01-01 00:00:00
410,51,316,2023-10-07 00:00:00
411,32,340,2023-11-23 00:00:00
412,374,88,2023-02-17 00:00:00
413,293,854,2023-07-05 00:00:00
414,244,386,2023-01-01 00:00:00
415,186,1077,2023-11-08 00:00:00
416,75,116,2023-08-18 00:00:00
417,483,427,2023-11-15 00:00:00
418,433,353,2023-12-10 00:00:00
419,131,894,2023-12-23 00:00:00
420,449,420,2023-11-19 00:00:00
421,53,275,2023-11-03 00:00:00
422,112,1066,2023-05-18 00:00:00
423,241,986,2023-05-10 00:00:00
424,155,916,2023-11-07 00:00:00
425,515,637,2023-12-15 00:00:00
426,523,998,2023-06-06 00:00:00
427,258,921,2023-03-14 00:00:00
428,311,737,2023-07-04 00:00:00
429,403,310,2023-12-01 00:00:00
430,279,734,2023-06-17 00:00:00
431,242,981,2023-11-21 00:00:00
432,502,311,2023-03-30 00:00:00
433,466,1015,2023-12-14 00:00:00
434,393,1021,2023-12-22 00:00:00
435,12,608,2023-01-14 00:00:00
436,500,307,2023-12-05 00:00:00
437,537,1008,2023-06-25 00:00:00
438,137,820,2023-11-28 00:00:00
439,508,1063,2023-07-29 00:00:00
440,388,43,2023-12-14 00:00:00
441,11,553,2023-12-12 00:00:00
442,14,1005,2023-04-12 00:00:00
443,407,1038,2023-10-24 00:00:00
444,446,149,2023-10-18 00:00:00
445,389,172,2023-10-29 00:00:00
446,420,369,2023-07-22 00:00:00
447,175,1089,2023-06-19 00:00:00
448,244,837,2023-10-10 00:00:00
449,343,418,2023-08-28 00:00:00
450,234,569,2023-01-31 00:00:00
451,189,451,2023-05-25 00:00:00
452,118,770,2023-10-27 00:00:00
453,159,617,2023-11-01 00:00:00
454,72,398,2023-05-14 00:00:00
455,64,741,2023-12-17 00:00:00
456,436,186,2023-10-18 00:00:00
457,446,490,2023-12-16 00:00:00
458,479,944,2023-12-17 00:00:00
459,440,882,2023-12-02 00:00:00
460,156,165,2023-11-20 00:00:00
461,286,480,2023-05-30 00:00:00
462,72,535,2023-11-03 00:00:00
463,514,1070,2023-07-18 00:00:00
464,308,358,2023-09-08 00:00:00
465,359,1064,2023-08-09 00:00:00
466,209,132,2023-11-09 00:00:00
467,18,164,2023-05-15 00:00:00
468,123,522,2023-07-20 00:00:00
469,52,678,2023-10-22 00:00:00
470,114,834,2023-09-21 00:00:00
471,146,428,2023-05-05 00:00:00
472,422,954,2023-11-06 00:00:00
473,428,37,2023-11-17 00:00:00
474,95,920,2023-06-11 00:00:00
475,402,210,2023-11-15 00:00:00
476,244,724,2023-10-29 00:00:00
477,418,1085,2023-10-17 00:00:00
478,86,1086,2023-11-27 00:00:00
479,533,495,2023-12-24 00:00:00
480,306,869,2023-12-07 00:00:00
481,245,330,2023-06-30 00:00:00
482,85,988,2023-05-24 00:00:00
483,517,781,2023-01-01 00:00:00
484,135,1012,2023-08-16 00:00:00
485,461,83,2023-04-11 00:00:00
486,125,444,2023-12-08 00:00:00
487,115,986,2023-09-21 00:00:00
488,348,1016,2023-04-01 00:00:00
489,3,923,2023-03-07 00:00:00
490,137,426,2023-12-28 00:00:00
491,513,421,2023-12-10 00:00:00
492,123,223,2023-10-22 00:00:00
493,316,154,2023-08-07 00:00:00
494,360,670,2023-08-05 00:00:00
495,441,282,2023-07-27 00:00:00
496,231,167,2023-12-13 00:00:00
497,351,648,2023-12-16 00:00:00
498,512,427,2023-10-23 00:00:00
499,250,178,2023-05-08 00:00:00
500,169,672,2023-09-07 00:00:00
501,441,1048,2023-12-25 00:00:00
502,182,954,2023-02-21 00:00:00
503,4,307,2023-12-19 00:00:00
504,383,611,2023-05-27 00:00:00
505,177,872,2023-09-28 00:00:00
506,363,667,2023-01-01 00:00:00
507,316,261,2023-07-16 00:00:00
508,25,688,2023-07-23 00:00:00
509,375,431,2023-04-15 00:00:00
510,523,816,2023-12-28 00:00:00
511,76,1015,2023-12-14 00:00:00
512,317,131,2023-12-29 00:00:00
513,383,190,2023-12-30 00:00:00
514,235,1011,2023-10-23 00:00:00
515,486,723,2023-10-04 00:00:00
516,228,376,2023-09-05 00:00:00
517,259,109,2023-08-12 00:00:00
518,37,820,2023-11-30 00:00:00
519,53,133,2023-03-14 00:00:00
520,253,85,2023-11-17 00:00:00
521,291,426,2023-11-10 00:00:00
522,93,353,2023-09-07 00:00:00
523,125,681,2023-11-14 00:00:00
524,100,974,2023-11-07 00:00:00
525,379,854,2023-11-21 00:00:00
526,157,930,2023-12-28 00:00:00
527,282,890,2023-09-11 00:00:00
528,7,838,2023-04-16 00:00:00
529,464,8,2023-05-29 00:00:00
530,278,562,2023-09-20 00:00:00
531,447,23,2023-07-25 00:00:00
532,542,84,2023-09-09 00:00:00
533,262,455,2023-07-10 00:00:00
534,64,755,2023-10-10 00:00:00
535,194,226,2023-12-31 00:00:00
536,354,763,2023-12-26 00:00:00
537,369,743,2023-05-12 00:00:00
538,43,31,2023-10-30 00:00:00
539,151,352,2023-01-27 00:00:00
540,526,728,2023-02-10 00:00:00
541,526,1055,2023-07-23 00:00:00
542,401,342,2023-09-13 00:00:00
543,522,818,2023-11-24 00:00:00
544,9,534,2023-12-13 00:00:00
545,500,985,2023-12-28 00:00:00
546,177,107,2023-12-08 00:00:00
547,434,802,2023-08-20 00:00:00
548,359,649,2023-12-02 00:00:00
549,477,990,2023-10-29 00:00:00
550,128,754,2023-10-10 00:00:00
551,533,924,2023-10-07 00:00:00
552,427,822,2023-07-25 00:00:00
553,207,30,2023-12-29 00:00:00
554,150,102,2023-12-25 00:00:00
555,269,1037,2023-11-20 00:00:00
556,426,715,2023-11-20 00:00:00
557,265,192,2023-02-12 00:00:00
558,329,291,2023-08-24 00:00:00
559,307,69,2023-12-31 00:00:00
560,305,609,2023-12-06 00:00:00
561,49,219,2023-05-23 00:00:00
562,514,251,2023-12-30 00:00:00
563,52,942,2023-06-30 00:00:00
564,503,1078,2023-04-22 00:00:00
565,415,394,2023-08-22 00:00:00
566,206,823,2023-11-06 00:00:00
567,15,574,2023-12-28 00:00:00
568,537,57,2023-11-03 00:00:00
569,86,875,2023-04-23 00:00:00
570,243,235,2023-12-21 00:00:00
571,314,636,2023-01-01 00:00:00
572,261,157,2023-11-07 00:00:00
573,524,275,2023-11-12 00:00:00
574,66,832,2023-08-22 00:00:00
575,78,1066,2023-11-07 00:00:00
576,412,675,2023-10-10 00:00:00
577,322,1077,2023-12-01 00:00:00
578,536,179,2023-09-21 00:00:00
579,400,1004,2023-06-07 00:00:00
580,53,830,2023-03-03 00:00:00
581,537,533,2023-10-06 00:00:00
582,300,918,2023-08-23 00:00:00
583,66,950,2023-07-15 00:00:00
584,1,183,2023-11-05 00:00:00
585,512,211,2023-11-12 00:00:00
586,465,374,2023-08-22 00:00:00
587,178,420,2023-05-01 00:00:00
588,223,411,2023-09-21 00:00:00
589,43,86,2023-12-26 00:00:00
590,512,1065,2023-11-23 00:00:00
591,25,1025,2023-08-06 00:00:00
592,91,699,2023-08-15 00:00:00
593,15,283,2023-12-31 00:00:00
594,537,1028,2023-01-01 00:00:00
595,65,519,2023-01-01 00:00:00
596,13,421,2023-06-09 00:00:00
597,541,519,2023-02-26 00:00:00
598,386,971,2023-08-30 00:00:00
599,144,697,2023-01-01 00:00:00
600,29,171,2023-12-31 00:00:00
601,114,683,2023-09-05 00:00:00
602,225,992,2023-10-31 00:00:00
603,206,91,2023-12-17 00:00:00
604,539,472,2023-12-03 00:00:00
605,330,625,2023-12-23 00:00:00
606,297,304,2023-07-01 00:00:00
607,28,380,2023-06-09 00:00:00
608,224,630,2023-02-16 00:00:00
609,528,1000,2023-06-22 00:00:00
610,376,678,2023-08-25 00:00:00
611,448,444,2023-11-12 00:00:00
612,284,992,2023-11-08 00:00:00
613,312,1031,2023-11-20 00:00:00
614,161,173,2023-11-26 00:00:00
615,479,833,2023-09-29 00:00:00
616,108,858,2023-12-19 00:00:00
617,46,713,2023-11-12 00:00:00
618,56,983,2023-08-20 00:00:00
619,430,241,2023-12-10 00:00:00
620,508,787,2023-11-10 00:00:00
621,45,622,2023-12-13 00:00:00
622,125,488,2023-07-05 00:00:00
623,141,200,2023-10-05 00:00:00
624,129,257,2023-04-26 00:00:00
625,49,1063,2023-12-29 00:00:00
626,301,376,2023-12-19 00:00:00
627,511,796,2023-12-07 00:00:00
628,392,193,2023-10-18 00:00:00
629,94,1021,2023-10-13 00:00:00
630,286,213,2023-10-19 00:00:00
631,508,248,2023-01-01 00:00:00
632,497,266,2023-05-14 00:00:00
633,528,303,2023-11-05 00:00:00
634,470,168,2023-07-27 00:00:00
635,101,861,2023-01-01 00:00:00
636,219,589,2023-12-04 00:00:00
637,420,924,2023-12-22 00:00:00
638,469,925,2023-05-30 00:00:00
639,356,45,2023-07-07 00:00:00
640,186,395,2023-08-31 00:00:00
641,146,815,2023-08-09 00:00:00
642,42,629,2023-10-25 00:00:00
643,200,358,2023-07-19 00:00:00
644,544,778,2023-11-16 00:00:00
645,165,545,2023-12-21 00:00:00
646,233,134,2023-12-26 00:00:00
647,225,509,2023-05-31 00:00:00
648,200,252,2023-10-25 00:00:00
649,18,410,2023-10-02 00:00:00
650,235,458,2023-08-20 00:00:00
651,31,104,2023-11-27 00:00:00
652,250,546,2023-07-25 00:00:00
653,328,895,2023-08-04 00:00:00
654,295,572,2023-09-05 00:00:00
655,12,885,2023-09-08 00:00:00
656,62,294,2023-12-05 00:00:00
657,446,203,2023-12-30 00:00:00
658,548,893,2023-08-24 00:00:00
659,138,71,2023-08-08 00:00:00
660,398,512,2023-09-16 00:00:00
661,85,576,2023-12-30 00:00:00
662,112,682,2023-11-01 00:00:00
663,191,564,2023-12-16 00:00:00
664,374,367,2023-01-01 00:00:00
665,435,486,2023-12-07 00:00:00
666,419,497,2023-10-29 00:00:00
667,157,278,2023-12-14 00:00:00
668,157,182,2023-03-22 00:00:00
669,128,650,2023-04-24 00:00:00
670,322,895,2023-10-22 00:00:00
671,522,465,2023-09-26 00:00:00
672,197,268,2023-12-22 00:00:00
673,374,381,2023-08-13 00:00:00
674,436,727,2023-10-22 00:00:00
675,26,649,2023-06-15 00:00:00
676,388,559,2023-01-01 00:00:00
677,201,871,2023-12-05 00:00:00
678,52,835,2023-12-28 00:00:00
679,411,951,2023-12-22 00:00:00
680,191,1043,2023-09-18 00:00:00
681,334,111,2023-02-03 00:00:00
682,252,335,2023-10-28 00:00:00
683,546,980,2023-12-24 00:00:00
684,543,366,2023-12-07 00:00:00
685,428,618,2023-10-03 00:00:00
686,423,130,2023-06-13 00:00:00
687,243,301,2023-07-30 00:00:00
688,404,667,2023-12-28 00:00:00
689,472,887,2023-03-29 00:00:00
690,544,52,2023-01-01 00:00:00
691,315,280,2023-12-27 00:00:00
692,462,570,2023-06-22 00:00:00
693,131,727,2023-08-19 00:00:00
694,266,247,2023-10-20 00:00:00
695,7,140,2023-01-31 00:00:00
696,440,907,2023-10-26 00:00:00
697,315,980,2023-11-29 00:00:00
698,489,783,2023-07-03 00:00:00
699,239,180,2023-11-09 00:00:00
700,61,938,2023-10-11 00:00:00
701,389,918,2023-04-06 00:00:00
702,172,133,2023-12-01 00:00:00
703,528,522,2023-06-29 00:00:00
704,258,827,2023-02-06 00:00:00
705,137,223,2023-03-08 00:00:00
706,445,777,2023-08-20 00:00:00
707,336,41,2023-07-25 00:00:00
708,382,874,2023-10-26 00:00:00
709,303,497,2023-08-31 00:00:00
710,179,609,2023-12-08 00:00:00
711,105,968,2023-11-19 00:00:00
712,195,818,2023-10-10 00:00:00
713,354,837,2023-11-13 00:00:00
714,472,414,2023-12-16 00:00:00
715,263,194,2023-12-21 00:00:00
716,168,963,2023-12-04 00:00:00
717,70,601,2023-03-26 00:00:00
718,43,1000,2023-04-29 00:00:00
719,373,244,2023-09-15 00:00:00
720,421,560,2023-06-17 00:00:00
721,497,518,2023-08-12 00:00:00
722,418,1014,2023-10-18 00:00:00
723,187,382,2023-01-01 00:00:00
724,341,23,2023-10-18 00:00:00
725,336,858,2023-03-22 00:00:00
726,236,412,2023-01-13 00:00:00
727,163,778,2023-10-19 00:00:00
728,163,360,2023-10-05 00:00:00
729,439,336,2023-12-15 00:00:00
730,60,205,2023-08-19 00:00:00
731,249,356,2023-08-10 00:00:00
