order_item_id,order_id,product_id,quantity,price
132,24,55,1,257.94
133,25,372,4,139.59
134,25,834,5,120.47
135,25,311,2,47.94
136,25,317,2,140.59
137,25,773,1,248.8
138,25,245,3,327.24
139,25,1502,5,335.91
140,26,1576,5,20.99
141,26,1627,5,409.86
142,26,1296,1,497.57
143,26,526,4,314.44
144,27,1698,4,48.93
145,27,1663,1,445.95
146,27,89,4,379.95
147,27,1651,2,41.54
148,27,1113,1,18.73
149,28,523,1,358.28
150,28,1450,3,455.28
151,28,707,2,476.26
152,29,83,5,15.74
153,29,1148,5,5.5
154,29,289,1,321.92
155,29,1210,1,206.36
156,29,488,4,344.8
157,29,276,3,368.36
158,29,678,5,260.31
159,29,644,4,11.94
160,29,312,3,108.7
161,29,1250,2,76.02
162,30,1542,4,385.69
163,30,134,4,412.42
164,30,385,4,178.84
165,30,1262,4,107.38
166,31,146,4,353.36
167,31,668,4,206.38
168,31,1074,2,248.12
169,31,64,1,303.28
170,31,659,3,364.99
171,31,41,3,87.38
172,31,459,2,419.34
173,31,488,5,344.8
174,31,871,1,297.5
175,31,1742,5,216.09
176,32,1273,5,108.89
177,32,361,2,286.22
178,32,179,2,33.97
179,32,909,3,101.32
180,32,822,5,482.19
181,32,387,5,130.65
182,33,1700,4,141.11
183,34,168,5,408.39
184,34,268,5,158.28
185,34,718,1,441.56
186,34,1212,3,353.57
187,34,717,1,280.88
188,34,123,3,318.51
189,34,385,2,178.84
190,35,1462,3,383.65
191,35,614,2,299.03
192,35,737,4,384.51
193,35,107,3,458.61
194,35,1134,4,246.22
195,35,851,4,163.33
196,35,634,1,227.21
197,35,614,2,332.25
198,35,1707,2,40.81
199,36,1023,3,68.92
200,36,890,2,76.65
201,37,962,3,296.7
202,37,325,2,24.45
203,37,583,3,422.09
204,37,1710,1,175.09
205,37,1543,3,58.28
206,37,1518,4,17.3
207,37,1746,3,252.26
208,37,547,3,432.77
209,37,1121,1,157.14
210,37,1256,1,34.56
211,38,884,1,203.21
212,38,1224,3,191.78
213,38,215,4,56.37
214,38,402,1,235.72
215,39,1696,2,36.81
216,39,209,3,201.14
217,39,383,2,198.61
218,40,301,4,88.03
219,40,550,1,168.79
220,40,1489,2,18.47
221,40,1613,1,139.64
222,41,496,5,164.03
223,42,837,1,428.52
224,42,147,5,270.54
225,42,124,5,419.03
226,42,892,5,298.57
227,42,1193,5,291.84
228,42,591,1,236.03
229,42,1352,2,159.14
230,42,608,4,276.26
231,42,1217,5,138.63
232,43,826,1,245.47
233,43,255,2,36.16
234,43,1209,5,331.44
235,43,1504,3,114.66
236,43,1429,4,297.66
237,44,1693,5,157.81
238,44,854,2,467.79
239,44,1333,5,322.42
240,44,1223,5,368.13
241,45,327,4,28.33
242,45,602,4,318.31
243,45,1567,1,252.53
244,45,1261,2,223.43
245,45,985,1,81.17
246,45,1335,5,404.74
247,46,1233,1,138.97
248,47,298,1,165.54
249,47,542,4,45.84
250,48,475,1,30.7
251,49,855,1,102.38
252,49,89,2,422.17
253,49,852,2,432.57
254,50,897,5,283.41
255,50,1648,1,489.47
256,51,966,5,221.31
257,51,25,1,254.55
258,51,1506,2,113.27
259,51,309,2,210.84
260,51,1289,1,288.65
261,51,1594,3,317.85
262,51,1199,5,398.03
263,51,1472,3,169.12
264,51,581,1,259.92
265,51,503,1,483.5
266,52,378,1,35.26
267,52,631,4,71.52
268,52,1386,2,380.59
269,52,985,1,90.19
270,53,531,1,264.31
271,53,1594,3,317.85
272,53,773,5,248.8
273,53,1308,5,28.25
274,53,947,5,171.78
275,54,562,2,95.44
276,54,1405,3,450.46
277,54,1396,5,260.78
278,54,1240,1,87.37
279,54,33,5,264.92
280,54,1338,1,451.16
281,55,1562,4,150.0
282,55,1515,1,487.04
283,55,1439,4,109.07
284,55,409,3,304.13
285,55,1592,2,305.29
286,55,48,3,62.31
287,55,831,4,288.12
288,55,732,2,74.69
289,56,1262,4,107.38
290,56,743,5,17.87
291,56,781,1,417.28
292,56,437,3,324.19
293,56,1115,2,266.53
294,56,22,1,308.02
295,56,1694,3,245.25
296,56,1647,4,368.78
297,57,255,5,32.54
298,57,1345,4,302.97
299,57,1211,2,196.63
300,57,1521,1,464.89
301,57,666,1,354.05
302,57,1091,3,54.69
303,57,914,1,81.25
304,57,865,2,295.4
305,58,639,3,366.29
306,58,770,3,473.94
307,58,1037,5,375.61
308,58,715,4,44.3
309,58,313,5,374.44
310,58,1741,2,261.9
311,58,900,1,13.89
312,58,1421,4,49.15
313,58,1089,5,385.32
314,59,1308,3,28.25
315,59,1447,1,97.38
316,59,1354,3,373.19
317,60,793,5,342.43
318,60,1023,1,68.92
319,60,1359,1,288.98
320,60,1431,5,265.08
321,60,1744,2,428.72
322,60,249,5,462.25
323,60,155,2,335.68
324,60,1562,1,150.0
325,61,873,1,19.78
326,61,628,1,103.91
327,61,508,4,15.0
328,61,1084,2,435.0
329,61,1129,1,57.06
330,61,1704,3,399.78
331,61,981,4,163.41
332,61,260,3,58.86
333,62,434,3,118.64
334,62,397,3,218.94
335,62,192,2,389.03
336,62,1632,3,273.77
337,62,679,5,60.16
338,62,1207,4,254.95
339,62,1608,5,86.95
340,62,970,1,399.29
341,62,1445,4,307.59
342,62,581,2,259.92
343,63,371,4,492.1
344,63,1252,4,41.69
345,63,824,4,15.4
346,64,505,1,327.11
347,64,1430,4,52.6
348,64,1017,2,378.17
349,64,444,2,296.19
350,64,1648,5,489.47
351,65,732,5,74.69
352,65,1164,4,398.45
353,65,234,3,296.47
354,65,1257,4,285.68
355,65,817,2,164.53
356,66,1672,1,224.52
357,66,891,2,278.19
358,67,428,5,112.11
359,68,145,5,280.02
360,69,1203,5,281.74
361,69,98,1,186.69
362,69,548,2,95.66
363,69,715,3,44.3
364,70,932,1,54.97
365,70,484,4,389.51
366,71,1527,2,495.13
367,72,854,2,467.79
368,72,90,2,277.58
369,72,777,3,403.54
370,72,3,3,392.09
371,72,919,2,112.26
372,72,1456,5,9.76
373,73,384,4,427.61
374,73,1501,5,158.53
375,73,503,3,435.15
376,74,215,5,56.37
377,74,1283,1,169.16
378,74,1442,3,141.06
379,74,122,4,78.31
380,75,1267,3,107.23
381,75,1290,4,5.97
382,75,1636,2,49.4
383,75,1460,3,387.29
384,75,686,2,237.39
385,75,1633,4,128.27
386,75,477,1,424.97
387,75,1078,3,438.22
388,75,809,2,35.37
389,75,1492,1,251.89
390,76,1463,5,88.81
391,76,932,5,49.47
392,76,1243,1,432.1
393,76,1211,3,176.97
394,76,470,4,329.25
395,76,926,1,248.17
396,76,14,4,316.31
397,76,965,1,162.33
398,76,1134,3,273.58
399,77,1706,1,46.4
400,77,542,1,45.84
401,77,1699,1,132.74
402,77,1620,4,434.03
403,77,189,5,266.77
404,77,264,5,397.37
405,78,528,2,111.9
406,78,1753,3,243.78
407,78,1458,2,169.05
408,78,1460,1,348.56
409,78,579,1,393.62
410,78,1746,2,252.26
411,78,918,3,11.41
412,78,1500,4,47.09
413,79,815,1,332.03
414,79,889,3,144.21
415,79,1242,4,240.6
416,79,1363,2,454.81
417,80,363,4,354.6
418,80,1492,4,279.88
419,80,1287,1,344.67
420,80,423,2,113.09
421,81,653,1,430.18
422,81,801,4,393.47
423,81,893,1,39.98
424,81,330,5,350.35
425,81,1257,1,285.68
426,81,1720,5,174.03
427,81,105,1,305.09
428,81,1570,4,383.57
429,81,419,1,479.27
430,81,1111,1,386.05
431,82,1097,1,298.99
432,82,1301,4,413.92
433,82,11,5,234.38
434,82,1211,3,196.63
435,82,852,4,432.57
436,83,1140,5,83.2
437,83,1523,4,201.2
438,83,1437,3,162.88
439,84,966,1,221.31
440,84,1662,3,30.69
441,84,179,4,33.97
442,84,149,3,391.87
443,84,278,4,416.36
444,84,1182,5,38.03
445,84,1217,3,138.63
446,84,1006,3,38.61
447,84,1562,3,150.0
448,85,705,2,78.49
449,85,1168,4,472.5
450,85,323,3,220.94
451,85,604,2,385.0
452,85,202,3,29.41
453,85,1730,3,268.66
454,85,545,3,332.33
455,86,497,2,177.2
456,86,89,5,422.17
457,86,369,2,495.01
458,86,664,5,330.31
459,86,596,5,175.1
460,87,1518,4,17.3
461,87,1120,4,389.16
462,87,209,5,201.14
463,87,492,4,210.45
464,87,1570,5,383.57
465,88,1552,3,155.2
466,88,931,2,431.4
467,88,884,5,225.79
468,88,933,1,337.95
469,88,1213,5,231.39
470,88,652,5,423.14
471,88,1312,3,435.39
472,88,1316,5,178.24
473,88,746,3,383.4
474,88,745,4,273.16
475,89,59,3,353.07
476,89,1016,2,88.98
477,89,1374,1,165.13
478,89,915,1,85.74
479,90,1642,5,341.43
480,90,354,5,393.31
481,90,174,3,436.13
482,90,1623,2,179.02
483,91,1107,2,152.71
484,91,931,2,479.33
485,92,643,4,117.22
486,92,1757,5,73.51
487,92,622,4,178.92
488,92,1268,1,439.38
489,92,1214,4,259.98
490,92,121,2,79.18
491,93,299,1,183.49
492,93,1741,2,261.9
493,94,628,2,115.45
494,94,875,2,345.04
495,94,707,5,428.63
496,94,28,5,443.93
497,94,1544,2,409.84
498,94,1322,4,108.25
499,94,1140,2,83.2
500,94,1643,3,410.52
501,94,588,3,232.94
502,94,695,1,112.47
503,95,338,1,251.22
504,95,714,1,396.78
505,95,1306,1,133.37
506,95,909,5,101.32
507,95,715,5,39.87
508,95,1344,1,301.04
509,95,381,5,207.43
510,95,154,5,445.33
511,96,915,2,95.27
512,96,1303,2,478.62
513,96,502,1,334.75
514,96,1655,1,415.69
515,96,1310,4,164.94
516,97,1087,1,340.39
517,97,405,5,202.9
518,97,1442,4,141.06
519,97,423,5,113.09
520,97,156,2,184.73
521,98,269,2,421.96
522,99,1509,2,160.1
523,99,1750,3,266.27
524,100,1647,4,409.75
525,100,1172,1,276.44
526,100,577,2,388.26
527,100,1487,2,313.81
528,100,1125,3,287.06
529,100,112,2,273.56
530,100,964,1,189.34
531,100,904,3,335.71
532,101,710,4,436.05
533,101,31,5,50.19
534,101,1481,5,304.69
535,102,1406,4,59.26
536,102,376,3,117.75
537,102,555,4,135.16
538,102,968,1,364.26
539,103,1688,3,149.3
540,103,802,2,74.9
541,103,609,4,158.8
542,103,84,4,149.08
543,103,1303,2,478.62
544,103,548,5,95.66
545,104,1258,2,214.17
546,104,1015,1,99.44
547,104,1157,1,129.53
548,104,935,3,339.58
549,104,765,5,296.24
550,104,599,3,179.52
551,104,795,4,367.61
552,104,536,2,406.2
553,104,1103,5,311.27
554,104,1397,1,62.11
555,105,173,5,180.69
556,105,1722,3,16.87
557,105,262,4,208.24
558,105,885,4,78.18
559,105,1751,5,289.27
560,105,932,3,54.97
561,105,1707,3,40.81
562,106,1159,3,193.05
563,106,659,2,364.99
564,106,475,3,30.7
565,106,1007,4,399.64
566,106,1634,2,417.06
567,106,1280,3,186.61
568,106,918,2,11.41
569,106,120,3,10.57
570,106,1531,2,401.52
571,107,1156,4,439.91
572,107,984,4,113.25
573,107,1097,2,298.99
574,107,359,4,340.4
575,107,218,1,117.7
576,107,1013,3,363.45
577,108,372,3,139.59
578,108,963,5,320.2
579,108,1478,1,364.65
580,108,485,5,77.93
581,108,1169,1,175.79
582,108,73,1,34.67
583,109,312,3,120.78
584,109,638,3,93.2
585,109,1474,5,382.11
586,110,765,2,296.24
587,110,946,5,231.03
588,110,1113,5,18.73
589,110,254,3,7.62
590,110,937,1,179.31
591,110,96,4,475.74
592,110,1487,5,348.68
593,111,646,3,237.69
594,111,1330,4,172.63
595,111,949,1,41.52
596,111,1214,1,259.98
597,111,235,2,112.56
598,111,1418,3,264.74
599,111,1074,3,248.12
600,112,931,3,479.33
601,112,769,2,362.48
602,112,117,4,39.95
603,112,35,4,239.08
604,112,1119,2,320.81
605,113,513,2,33.4
606,113,1476,1,301.89
607,113,445,3,180.23
608,113,658,4,467.87
609,113,1104,3,482.4
610,113,279,3,364.51
611,113,911,1,100.43
612,113,289,1,289.73
613,113,1483,5,209.69
614,113,948,1,278.23
615,114,1197,3,75.38
616,114,583,5,468.99
617,114,79,3,456.87
618,114,1300,1,232.12
619,114,252,3,69.75
620,115,1102,1,263.48
621,116,1465,4,462.82
622,116,449,4,489.02
623,117,928,2,464.78
624,117,764,4,492.02
625,117,1487,1,348.68
626,117,1388,1,228.94
627,117,78,2,217.57
628,117,47,4,31.62
629,117,340,3,182.13
630,117,486,1,28.69
631,117,1598,3,192.73
632,117,930,2,109.21
633,118,1450,1,409.75
634,119,156,1,184.73
635,119,1730,1,268.66
636,119,1085,4,411.77
637,119,1462,2,383.65
638,120,1563,2,20.56
639,120,1150,4,89.27
640,120,1671,3,187.5
641,121,52,5,347.04
642,121,1416,5,482.54
643,122,440,5,124.15
644,122,641,5,164.57
645,122,350,5,24.77
646,122,1507,1,353.76
647,122,94,3,382.05
648,122,1261,4,223.43
649,123,398,2,210.81
650,123,1369,1,213.43
651,123,314,5,354.88
652,124,470,2,329.25
653,124,1725,2,54.05
654,124,1112,1,28.02
655,124,656,3,160.87
656,124,111,5,364.67
657,124,395,4,462.56
658,124,1126,5,423.12
659,124,1485,5,22.73
660,124,1487,4,313.81
661,125,259,4,244.84
662,125,991,4,73.0
663,125,1169,4,158.21
664,125,701,2,65.76
665,126,489,4,318.15
666,126,1350,2,319.55
667,126,462,5,158.96
668,127,1139,3,195.82
669,127,1323,3,492.35
670,127,347,4,384.48
671,127,1687,3,113.51
672,128,340,5,163.92
673,128,1659,5,286.42
674,128,810,3,27.46
675,128,452,1,339.17
676,129,317,4,140.59
677,129,621,1,206.69
678,129,1171,2,139.55
679,130,1705,2,270.24
680,130,461,1,440.66
681,130,71,1,43.7
682,130,749,4,185.31
683,130,419,2,479.27
684,130,142,4,95.82
685,130,382,2,140.86
686,130,1365,2,333.54
687,130,176,4,226.82
688,131,101,5,312.82
689,131,629,1,228.81
690,131,1700,4,141.11
691,132,54,4,113.37
692,132,156,5,184.73
693,133,482,1,88.4
694,133,1616,2,439.36
695,133,478,5,239.08
696,133,546,5,472.19
697,133,1327,1,189.21
698,133,43,2,336.62
699,133,1472,2,169.12
700,133,738,5,371.25
701,134,549,4,367.6
702,135,1411,5,196.34
703,135,1581,1,101.27
704,135,1735,2,425.85
705,135,1376,3,314.69
706,135,1725,1,54.05
707,135,798,2,91.49
708,135,444,1,296.19
709,135,1494,2,93.47
710,135,1396,2,260.78
711,135,746,4,383.4
712,136,179,3,33.97
713,136,1093,4,350.82
714,137,1493,5,401.33
715,137,1319,2,270.03
716,137,870,2,414.58
717,137,1558,3,127.66
718,137,1232,5,207.97
719,137,1614,1,91.36
720,137,1042,2,453.35
721,137,577,2,388.26
722,138,1149,4,20.44
723,138,1445,5,276.83
724,138,415,1,90.39
725,138,797,4,354.68
726,138,394,3,447.62
727,138,389,5,320.06
728,138,368,1,7.88
729,138,15,1,122.03
730,139,804,5,224.03
731,139,1262,2,107.38
732,139,1062,5,200.84
733,139,179,4,30.57
734,139,1098,5,93.58
735,139,118,5,44.84
736,139,856,3,412.24
737,139,1579,2,441.44
738,139,1520,1,293.15
739,139,1437,5,180.98
740,140,1422,4,175.43
741,140,883,2,272.86
742,140,657,1,145.67
743,140,526,1,349.38
744,140,1061,1,200.84
745,140,597,2,356.77
746,140,1077,4,12.65
747,140,1584,1,280.37
748,140,1731,2,323.87
749,140,1245,2,81.13
750,141,1090,3,160.99
751,141,24,1,106.43
752,141,1370,2,17.89
753,141,1693,1,157.81
754,141,1728,4,111.61
755,141,290,1,112.32
756,141,544,1,220.67
757,141,50,4,473.53
758,142,289,2,321.92
759,142,516,3,418.82
760,142,901,1,166.18
761,142,1619,3,196.65
762,142,317,3,140.59
763,142,955,2,315.54
764,142,424,4,6.17
765,142,69,5,435.04
766,142,847,5,381.2
767,143,1710,5,194.54
768,143,1028,2,129.24
769,143,1222,2,226.2
770,143,1546,1,395.29
771,143,180,2,38.57
772,143,904,2,335.71
773,143,1413,4,30.51
774,143,1755,3,433.89
775,143,641,1,148.11
776,144,1105,3,194.64
777,144,1298,3,348.15
778,145,1650,3,197.96
779,145,479,1,43.17
780,145,574,5,71.81
781,145,1422,4,175.43
782,145,1134,4,273.58
783,145,1389,1,78.53
784,145,1612,2,310.61
785,145,333,2,133.26
786,145,1025,3,29.02
787,146,1368,1,245.89
788,146,1094,3,349.79
789,147,666,2,318.65
790,147,802,1,74.9
791,147,1341,3,47.8
792,147,1228,3,164.1
793,147,869,2,365.09
794,147,1641,3,99.47
795,147,1561,4,30.79
796,147,896,2,185.63
797,147,35,5,265.64
798,148,333,1,133.26
799,148,1682,1,307.63
800,149,1083,1,213.49
801,149,247,5,276.6
802,149,1477,3,267.69
803,149,208,4,433.28
804,149,576,1,79.53
805,149,1514,5,81.56
806,149,995,3,182.77
807,150,1701,5,31.89
808,150,1385,2,135.26
809,150,1708,3,110.84
810,150,607,4,308.15
811,150,391,2,144.19
812,150,693,2,448.76
813,150,1716,2,213.03
814,150,1194,4,400.72
815,150,833,2,255.68
816,150,554,5,169.14
817,151,574,1,71.81
818,151,617,3,390.25
819,151,1477,2,267.69
820,151,816,5,236.37
821,151,1448,4,217.44
822,152,1433,4,99.98
823,152,292,4,357.91
824,152,1360,4,311.82
825,152,244,4,143.95
826,152,464,4,186.99
827,152,1278,3,368.62
828,152,1334,1,161.1
829,152,1561,3,30.79
830,152,195,5,352.42
831,152,381,1,230.48
832,153,191,3,112.82
833,153,1545,3,341.43
834,154,788,1,73.52
835,154,1244,2,296.85
836,154,1539,2,274.28
837,154,966,5,199.18
838,154,541,1,222.46
839,154,151,3,6.28
840,154,997,3,117.68
841,154,51,1,17.9
842,154,1416,1,434.29
843,154,407,4,85.01
844,155,1075,5,394.51
845,155,177,3,9.6
846,156,360,5,228.41
847,156,475,2,30.7
848,156,1058,4,125.02
849,156,639,1,366.29
850,156,1010,5,399.45
851,156,1458,5,152.15
852,156,1639,2,495.49
853,156,1593,1,98.98
854,156,726,1,475.33
855,157,1432,4,495.48
856,157,1649,3,400.97
857,157,183,3,156.75
858,157,788,5,73.52
859,157,898,2,191.02
860,157,1337,3,78.06
861,158,1081,2,10.11
862,158,488,4,310.32
863,158,655,3,270.07
864,158,701,4,59.18
865,159,210,4,472.46
866,159,1622,4,190.11
867,159,1362,2,414.45
868,159,734,4,202.11
869,159,656,1,160.87
870,159,842,5,300.02
871,159,798,5,82.34
872,159,1398,4,323.27
873,159,1525,4,425.43
874,159,1643,5,456.13
875,160,1112,1,28.02
876,160,61,4,426.47
877,160,1731,1,323.87
878,160,1556,3,288.54
879,160,847,4,381.2
880,160,322,5,35.57
881,161,151,5,6.28
882,161,1304,4,444.13
883,161,1629,2,462.11
884,161,989,4,66.7
885,161,1018,1,261.99
886,161,83,2,15.74
887,161,591,5,236.03
888,161,714,5,357.1
889,161,205,4,310.79
890,162,560,3,196.23
891,162,174,2,436.13
892,162,1179,1,177.25
893,162,84,1,165.64
894,163,561,1,250.79
895,163,1500,5,47.09
896,163,469,2,104.52
897,163,708,1,407.35
898,163,1427,5,274.01
899,163,1100,2,489.32
900,163,1450,4,409.75
901,164,259,5,244.84
902,164,1677,4,324.76
903,164,81,4,276.5
904,164,1614,4,91.36
905,164,1371,4,35.42
906,165,19,3,310.03
907,165,1078,1,438.22
908,166,1396,1,234.7
909,166,1682,1,307.63
910,166,2,3,23.33
911,166,475,2,27.63
912,166,614,5,332.25
913,166,1563,2,20.56
914,166,503,1,483.5
915,166,1109,4,279.14
916,167,1352,1,159.14
917,168,766,3,40.42
918,168,736,4,172.14
919,168,1596,5,419.24
920,168,525,5,125.37
921,169,20,3,153.48
922,169,901,2,166.18
923,169,710,2,484.5
924,169,1684,1,377.44
925,169,759,5,235.54
926,169,608,5,276.26
927,169,14,2,351.46
928,169,1729,1,116.72
929,170,59,3,392.3
930,170,1304,1,444.13
931,170,1385,1,135.26
932,170,1379,1,212.32
933,171,850,4,54.35
934,171,656,1,160.87
935,171,1089,2,385.32
936,171,1630,2,444.5
937,171,1371,5,35.42
938,172,1400,5,216.81
939,172,201,5,287.57
940,172,566,1,495.86
941,172,623,4,195.26
942,173,1679,5,154.09
943,174,66,4,257.96
944,174,111,4,364.67
945,175,1172,5,276.44
946,176,887,3,430.4
947,176,1282,4,47.29
948,177,1144,5,68.77
949,177,595,1,157.77
950,178,611,1,87.5
951,178,204,5,274.85
952,178,837,5,428.52
953,178,1327,1,189.21
954,178,782,4,63.42
955,178,1170,3,23.16
956,178,114,2,255.14
957,178,550,5,151.91
958,178,895,1,299.44
959,179,55,4,257.94
960,179,250,3,225.13
961,179,1605,1,437.8
962,179,1564,2,223.73
963,180,108,1,260.36
964,180,1589,2,96.85
965,180,294,3,483.32
966,181,439,2,410.65
967,182,1021,2,291.07
968,183,1008,3,155.45
969,183,423,5,113.09
970,183,828,2,432.47
971,183,666,1,354.05
972,183,881,5,404.95
973,183,116,3,412.44
974,183,928,2,464.78
975,183,986,2,371.91
976,183,1698,4,54.37
977,183,1540,2,424.65
978,184,1473,1,325.32
979,184,57,3,457.65
980,184,1060,4,293.79
981,184,66,3,232.16
982,184,1156,5,439.91
983,184,26,5,321.08
984,184,1073,4,352.07
985,184,1150,1,89.27
986,185,1207,2,254.95
987,185,1503,5,57.1
988,186,56,4,383.92
989,186,417,3,136.78
990,187,1154,2,138.94
991,187,1056,3,79.0
992,188,427,5,445.27
993,188,1238,1,175.69
994,189,819,4,302.03
995,189,242,4,177.56
996,189,109,1,364.98
997,189,1072,5,407.7
998,189,28,1,443.93
999,189,632,3,338.27
1000,189,1676,1,185.23
1001,190,55,5,257.94
1002,190,360,2,228.41
1003,190,1493,4,361.2
1004,190,818,1,336.75
1005,190,774,1,433.74
1006,190,1510,5,118.97
1007,191,1045,3,359.15
1008,191,1213,2,231.39
1009,191,1425,2,302.15
1010,191,1062,3,180.76
1011,191,216,1,215.53
1012,191,592,5,335.63
1013,191,958,1,290.99
1014,192,1599,2,317.91
1015,192,556,1,273.39
1016,192,714,3,396.78
1017,192,1174,1,106.78
1018,193,1407,2,260.52
1019,193,1207,1,229.45
1020,193,838,2,288.43
1021,193,547,2,480.86
1022,193,1082,5,83.05
1023,193,391,1,129.77
1024,193,1382,4,497.75
1025,193,885,3,86.87
1026,193,1140,5,83.2
1027,194,1527,3,495.13
1028,194,1130,3,170.93
1029,194,1752,5,261.14
1030,194,748,5,215.7
1031,194,1236,2,213.66
1032,194,1560,2,114.2
1033,194,83,1,15.74
1034,194,162,3,151.09
1035,195,979,3,310.88
1036,195,677,3,9.5
1037,195,479,4,43.17
1038,196,748,3,215.7
1039,196,915,4,95.27
1040,196,1341,2,47.8
1041,196,1601,3,68.71
1042,196,1399,3,104.28
1043,196,1650,1,197.96
1044,196,546,2,472.19
1045,196,1729,1,116.72
1046,196,1350,1,355.05
1047,197,771,4,476.91
1048,197,841,2,144.6
1049,197,114,2,229.63
1050,197,365,3,407.73
1051,197,836,1,342.04
1052,197,37,2,375.09
1053,197,880,4,251.75
1054,198,330,5,350.35
1055,198,1593,1,98.98
1056,199,842,3,300.02
1057,199,722,2,96.58
1058,199,32,4,38.88
1059,199,1041,5,428.57
1060,199,1690,5,143.13
1061,199,375,1,294.24
1062,199,914,3,81.25
1063,200,1353,5,213.15
1064,200,450,4,199.59
1065,200,888,2,494.97
1066,200,1201,3,161.82
1067,200,752,5,98.93
1068,200,1726,5,214.65
1069,200,953,3,177.8
1070,200,411,5,281.22
1071,200,24,2,106.43
1072,200,1046,4,54.16
1073,201,1131,5,357.53
1074,201,656,1,160.87
1075,201,1193,3,262.66
1076,201,1675,2,19.95
1077,201,123,1,318.51
1078,201,1237,5,65.25
1079,202,1069,4,480.34
1080,202,305,5,130.61
1081,202,432,4,276.93
1082,202,748,3,215.7
1083,202,1627,1,409.86
1084,202,1563,4,20.56
1085,203,1606,5,55.82
1086,203,1400,5,216.81
1087,203,214,4,94.35
1088,203,1509,2,160.1
1089,203,1253,2,428.98
1090,203,805,5,263.58
1091,204,1157,5,129.53
1092,204,1321,3,196.9
1093,205,1716,4,213.03
1094,205,1419,4,104.09
1095,205,699,5,435.96
1096,205,239,2,312.83
1097,206,1517,4,324.14
1098,206,807,4,445.55
1099,206,627,3,364.5
1100,206,1365,4,333.54
1101,206,1205,4,222.24
1102,206,782,1,70.47
1103,206,153,4,498.5
1104,206,1097,3,269.09
1105,206,1589,1,96.85
1106,207,356,1,231.63
1107,207,205,5,310.79
1108,207,152,1,130.83
1109,207,1224,2,191.78
1110,208,549,1,367.6
1111,208,1065,2,115.19
1112,208,961,2,57.18
