order_item_id,order_id,product_id,quantity,price
279,50,387,3,32.55
280,51,562,3,326.26
281,51,554,5,105.42
282,51,773,2,353.87
283,51,479,3,121.36
284,52,441,4,245.01
285,52,809,3,197.7
286,52,89,3,60.27
287,52,1051,1,446.68
288,52,759,5,26.66
289,52,137,3,493.87
290,52,331,2,277.55
291,52,777,3,220.2
292,52,424,5,428.01
293,53,480,3,61.71
294,53,671,2,318.09
295,53,1016,5,240.48
296,53,716,1,398.58
297,53,740,4,457.72
298,54,963,5,386.03
299,54,37,4,391.74
300,54,701,3,489.88
301,54,349,2,185.14
302,54,506,4,434.69
303,55,464,3,78.27
304,55,475,3,84.07
305,55,362,5,426.67
306,55,1067,4,35.41
307,56,177,2,221.64
308,56,96,3,454.36
309,56,376,3,360.5
310,56,586,4,125.23
311,56,662,4,177.33
312,57,459,3,453.95
313,58,946,1,159.25
314,58,645,2,81.17
315,58,165,1,444.15
316,58,197,4,236.06
317,58,614,5,317.98
318,58,119,2,156.38
319,58,499,4,418.01
320,59,350,1,52.28
321,59,42,5,235.15
322,59,290,4,270.64
323,59,993,5,183.04
324,59,409,5,462.16
325,59,262,3,21.36
326,59,69,2,190.55
327,59,91,4,341.42
328,59,162,5,254.88
329,59,144,5,473.69
330,60,466,1,488.72
331,60,681,4,334.07
332,61,634,5,359.12
333,61,596,4,266.85
334,61,604,1,426.22
335,61,405,5,417.51
336,61,291,3,446.59
337,61,894,2,84.77
338,61,205,1,101.49
339,61,99,2,368.21
340,61,93,5,99.6
341,61,1096,2,426.18
342,62,492,4,240.62
343,62,1012,2,254.73
344,62,248,3,364.51
345,62,982,5,394.9
346,62,232,4,237.73
347,62,34,1,47.52
348,62,579,5,475.51
349,63,194,4,385.72
350,63,65,1,106.77
351,63,607,5,90.63
352,63,239,2,117.83
353,63,754,5,327.15
354,63,596,5,296.5
355,63,1055,1,216.18
356,63,649,5,163.75
357,63,205,1,101.49
358,64,760,3,397.04
359,64,375,1,268.42
360,64,417,5,91.83
361,64,775,3,160.29
362,64,348,2,418.28
363,64,775,4,178.1
364,65,29,2,83.52
365,65,511,1,20.4
366,65,34,2,47.52
367,65,463,3,23.63
368,65,523,3,109.59
369,65,230,5,305.15
370,65,54,3,282.74
371,65,216,2,200.47
372,65,349,3,185.14
373,66,718,1,150.62
374,66,1058,5,292.81
375,66,566,5,209.39
376,66,359,2,336.03
377,66,862,2,60.41
378,67,909,3,17.62
379,67,597,2,104.39
380,67,43,1,343.63
381,67,143,3,103.97
382,68,426,3,123.37
383,68,757,1,450.93
384,68,287,1,492.93
385,69,1083,3,210.26
386,69,968,4,375.39
387,69,564,4,22.35
388,69,534,3,407.47
389,69,585,1,431.15
390,69,878,2,45.48
391,69,269,5,292.74
392,69,981,5,146.02
393,69,396,4,388.66
394,69,180,2,263.39
395,70,539,5,344.71
396,70,862,2,67.12
397,70,233,5,140.2
398,70,424,1,428.01
399,70,381,4,241.25
400,70,604,5,473.58
401,71,393,5,364.19
402,71,506,3,434.69
403,71,177,1,221.64
404,71,434,4,88.46
405,71,74,2,240.43
406,72,119,4,156.38
407,72,888,4,204.9
408,72,1030,2,37.79
409,72,319,5,365.25
410,72,677,3,256.88
411,72,971,1,444.59
412,72,903,4,110.57
413,72,645,2,73.05
414,72,288,1,417.96
415,73,33,5,400.46
416,73,819,2,387.95
417,73,264,2,198.92
418,73,385,4,47.75
419,73,602,4,474.26
420,73,950,4,242.13
421,74,255,5,137.86
422,74,415,3,454.94
423,74,706,5,43.45
424,74,992,2,148.81
425,74,952,4,382.77
426,74,21,3,411.07
427,74,573,3,354.52
428,74,165,4,493.5
429,74,748,2,57.91
430,75,1055,1,216.18
431,75,49,3,436.47
432,75,73,2,361.73
433,75,265,1,401.46
434,75,298,5,454.27
435,76,146,3,103.14
436,77,253,4,269.12
437,77,853,1,306.27
438,77,928,3,489.64
439,77,510,5,491.46
440,77,409,2,462.16
441,78,219,3,65.47
442,78,1018,4,42.97
443,78,1067,4,39.34
444,78,411,5,464.93
445,78,224,4,24.36
446,78,73,5,361.73
447,78,911,3,389.56
448,78,958,2,372.66
449,78,921,4,459.77
450,79,343,5,350.36
451,79,285,2,360.55
452,79,374,3,333.72
453,79,217,3,257.3
454,79,890,2,228.54
455,79,307,1,19.77
456,79,581,5,365.33
457,79,898,2,278.24
458,79,1024,1,402.7
459,80,759,5,23.99
460,80,1006,4,112.62
461,80,82,3,305.08
462,80,316,4,58.19
463,80,140,4,168.71
464,80,222,1,186.54
465,80,109,4,372.97
466,80,532,2,267.55
467,81,859,3,478.92
468,81,706,2,43.45
469,81,233,4,126.18
470,81,641,1,198.91
471,82,702,2,217.44
472,82,273,3,178.48
473,82,324,4,88.25
474,82,1083,4,210.26
475,82,809,5,177.93
476,82,101,4,45.02
477,82,749,3,420.98
478,82,785,3,26.94
479,83,401,5,166.43
480,83,322,1,352.41
481,83,164,5,494.57
482,83,834,5,425.67
483,83,131,2,163.82
484,84,659,4,40.29
485,84,1004,5,114.92
486,84,407,1,101.05
487,84,134,2,347.7
488,84,627,1,303.01
489,84,910,1,299.04
490,84,471,4,379.56
491,84,1056,5,223.61
492,84,827,2,231.23
493,84,612,1,432.32
494,85,111,5,367.84
495,85,697,4,225.34
496,86,87,5,164.55
497,86,504,2,441.3
498,86,550,3,240.28
499,86,26,5,87.21
500,86,919,5,313.88
501,86,385,3,53.06
502,86,825,2,75.11
503,86,1036,5,122.08
504,87,459,1,453.95
505,88,943,4,207.86
506,88,460,5,17.61
507,88,489,4,334.94
508,89,772,4,298.68
509,89,1,5,361.07
510,89,898,2,309.16
511,89,307,1,19.77
512,90,968,5,375.39
513,90,751,1,158.65
514,90,751,2,158.65
515,90,905,4,286.64
516,90,790,1,474.7
517,90,152,4,260.28
518,90,905,1,318.49
519,90,381,2,241.25
520,90,494,5,248.14
521,90,905,3,318.49
522,91,530,3,166.66
523,91,382,2,153.11
524,91,976,5,99.6
525,91,946,1,159.25
526,91,189,3,346.35
527,92,355,5,73.72
528,92,967,4,200.83
529,92,662,4,159.6
530,92,569,1,295.02
531,93,946,1,143.33
532,93,703,2,347.52
533,93,120,4,461.65
534,93,521,4,43.32
535,93,421,5,171.64
536,93,659,3,40.29
537,93,356,3,445.72
538,94,961,1,366.29
539,94,269,3,292.74
540,94,747,5,336.52
541,94,242,4,8.65
542,94,907,3,199.92
543,95,1090,4,468.75
544,95,574,3,193.21
545,95,443,5,117.56
546,96,637,3,288.73
547,96,487,4,355.34
548,96,312,4,179.21
549,96,1033,4,413.94
550,96,1077,1,328.43
551,96,739,2,156.76
552,96,255,3,137.86
553,97,236,2,108.93
554,97,44,2,228.29
555,97,95,1,256.9
556,97,1016,4,216.43
557,97,419,4,331.12
558,97,813,4,393.1
559,97,768,3,235.82
560,97,1079,5,87.37
561,97,29,3,83.52
562,97,1,4,361.07
563,98,468,1,45.74
564,98,683,5,179.41
565,98,950,4,242.13
566,98,946,2,159.25
567,98,583,3,286.0
568,98,524,2,484.64
569,99,14,2,444.49
570,99,415,2,454.94
571,99,979,4,334.44
572,99,790,5,427.23
573,99,721,3,395.08
574,99,1026,1,242.89
575,99,669,2,241.83
576,99,807,1,151.79
577,99,468,5,45.74
578,99,661,1,59.05
579,100,853,5,306.27
580,100,600,3,115.87
581,100,1073,5,344.32
582,100,531,1,89.24
583,100,724,4,466.06
584,100,519,1,153.6
585,101,361,1,255.96
586,101,28,4,496.29
587,101,797,2,376.65
588,101,84,3,370.25
589,101,1022,5,407.65
590,101,238,1,88.19
591,101,311,1,25.52
592,101,1058,1,325.34
593,102,1094,1,115.84
594,102,904,4,325.71
595,102,271,3,406.47
596,102,598,2,30.78
597,103,113,4,418.9
598,103,139,5,381.19
599,103,785,2,26.94
600,103,344,1,345.61
601,103,296,1,17.68
602,103,221,1,121.59
603,103,178,1,218.09
604,103,499,5,376.21
605,103,928,4,489.64
606,103,708,4,333.15
607,104,358,4,98.29
608,105,516,1,178.98
609,105,697,1,225.34
610,105,523,3,121.77
611,106,194,2,347.15
612,106,579,3,427.96
613,106,832,3,103.58
614,106,748,4,57.91
615,107,381,3,241.25
616,108,280,5,145.68
617,108,868,1,140.83
618,109,1018,2,38.67
619,109,865,3,447.06
620,109,624,3,51.73
621,109,366,5,416.58
622,109,640,2,336.14
623,109,1057,5,35.63
624,109,156,5,102.36
625,109,598,5,30.78
626,109,310,2,341.01
627,109,1040,4,401.12
628,110,428,5,92.03
629,110,827,2,231.23
630,111,633,5,493.25
631,111,148,1,163.97
632,111,315,2,498.64
633,111,339,3,181.77
634,111,731,4,265.48
635,111,49,1,436.47
636,112,446,5,469.22
637,112,484,1,36.73
638,112,198,4,436.62
639,112,262,1,21.36
640,112,16,4,99.9
641,113,899,2,68.4
642,113,630,5,499.31
643,113,81,3,331.57
644,113,348,1,464.76
645,114,237,3,375.42
646,114,34,3,47.52
647,114,277,3,123.84
648,114,1064,1,137.99
649,114,682,4,230.99
650,114,350,3,52.28
651,114,1081,5,159.29
652,114,868,3,140.83
653,114,364,3,297.46
654,115,1072,3,348.97
655,115,1084,2,159.76
656,115,100,1,380.11
657,115,1035,1,40.04
658,115,549,5,435.9
659,115,245,1,334.05
660,116,112,2,395.07
661,117,557,2,350.08
662,117,345,4,30.57
663,118,462,5,231.47
664,118,51,4,102.45
665,118,1084,4,159.76
666,118,848,1,267.81
667,118,981,5,146.02
668,118,783,1,49.43
669,118,761,4,117.51
670,118,586,2,139.14
671,119,416,2,150.41
672,119,576,2,27.06
673,120,406,3,308.1
674,120,185,3,266.55
675,120,389,3,412.58
676,120,151,2,14.52
677,120,118,5,337.14
678,120,4,4,299.22
679,120,614,1,317.98
680,120,32,3,194.12
681,121,159,1,421.64
682,122,763,1,432.66
683,123,641,2,221.01
684,123,494,2,248.14
685,123,726,3,352.62
686,123,507,3,374.9
687,123,245,2,334.05
688,124,170,5,177.97
689,125,968,1,375.39
690,126,176,1,492.04
691,126,372,2,340.08
692,126,468,4,45.74
693,126,575,4,20.85
694,127,246,1,287.54
695,127,769,3,23.54
696,127,406,5,308.1
697,127,321,4,149.55
698,128,75,3,99.09
699,128,520,1,298.95
700,128,391,4,315.75
701,128,764,4,441.32
702,128,80,1,189.77
703,128,675,1,104.65
704,128,554,1,105.42
705,129,537,4,446.7
706,129,273,5,178.48
707,129,744,5,40.21
708,129,1067,5,39.34
709,129,626,1,485.68
710,129,257,2,449.5
711,129,1000,4,479.35
712,129,530,4,166.66
713,129,839,1,188.36
714,129,199,2,51.47
715,130,248,5,405.01
716,130,5,3,224.33
717,130,985,1,429.19
718,131,499,2,418.01
719,131,101,5,50.02
720,131,929,5,66.36
721,131,774,5,343.16
722,131,487,5,394.82
723,131,104,3,267.76
724,131,51,4,113.83
725,132,273,5,160.63
726,132,254,1,278.41
727,132,529,3,435.27
728,132,690,3,85.44
729,132,902,5,126.91
730,132,593,1,300.62
731,132,129,2,486.26
732,132,600,5,115.87
733,132,199,2,51.47
734,133,734,4,337.41
735,133,357,2,466.71
736,133,287,3,492.93
737,133,174,3,224.99
738,133,265,5,401.46
739,133,226,4,436.22
740,133,995,5,407.6
741,133,930,3,146.47
742,133,1004,4,103.43
743,133,772,5,268.81
744,134,389,4,412.58
745,134,1039,3,363.45
746,134,343,3,350.36
747,135,456,3,347.52
748,135,367,4,230.48
749,135,58,4,19.98
750,135,63,4,201.69
751,135,160,4,441.54
752,135,777,3,244.67
753,135,215,3,277.63
754,135,403,3,89.15
755,136,1077,3,328.43
756,136,739,1,156.76
757,136,970,1,497.58
758,136,709,3,106.12
759,136,1095,1,401.15
760,136,420,3,43.82
761,136,204,2,164.62
762,137,987,3,289.08
763,137,272,2,60.8
764,137,30,1,245.36
765,137,962,4,69.63
766,138,723,1,468.74
767,138,1037,2,376.74
768,138,552,3,51.21
769,138,779,2,385.89
770,138,115,5,72.36
771,138,818,1,303.22
772,138,394,3,54.47
773,139,778,2,464.25
774,139,761,1,117.51
775,139,748,4,64.35
776,140,368,4,98.5
777,140,579,2,475.51
778,140,240,2,68.17
779,140,61,1,297.88
780,140,179,4,215.58
781,140,668,4,299.25
782,140,492,3,240.62
783,141,1068,5,127.83
784,141,677,1,285.42
785,141,630,2,499.31
786,141,75,5,99.09
787,141,609,2,182.72
788,141,1067,5,39.34
789,141,855,5,157.63
790,141,555,4,46.69
791,141,838,4,49.29
792,141,165,4,444.15
793,142,145,2,245.71
794,142,1009,5,211.31
795,142,276,2,411.98
796,143,582,2,35.96
797,143,732,5,246.79
798,143,989,4,249.1
799,144,564,2,24.83
800,145,514,2,215.39
801,145,207,1,135.85
802,145,280,5,161.87
803,145,26,4,87.21
804,146,565,5,284.83
805,146,483,5,181.58
806,146,208,1,110.32
807,146,813,2,393.1
808,146,310,4,378.9
809,146,612,2,432.32
810,146,928,5,440.68
811,146,726,3,352.62
812,147,960,1,498.02
813,147,949,5,415.67
814,147,1012,2,254.73
815,147,822,4,136.84
816,147,710,1,335.32
817,147,503,5,412.19
818,147,857,4,80.96
819,147,5,4,224.33
820,147,932,4,209.27
821,148,281,2,309.5
822,148,745,2,143.52
823,149,137,1,493.87
824,149,598,1,27.7
825,149,239,5,117.83
826,150,572,3,245.81
827,150,68,5,303.0
828,150,667,1,277.12
829,150,500,2,75.76
830,151,1001,5,277.07
831,152,596,5,296.5
832,152,582,2,39.96
833,152,1091,4,28.28
834,152,66,4,80.33
835,152,64,2,18.51
836,152,667,3,277.12
837,152,753,2,138.01
838,152,232,1,237.73
839,152,651,3,469.59
840,153,145,3,245.71
841,153,950,1,242.13
842,153,660,1,462.27
843,153,97,2,43.32
844,153,182,4,85.22
845,154,800,3,459.52
846,154,213,3,57.99
847,154,983,2,181.26
848,154,604,5,473.58
849,154,637,1,259.86
850,154,827,4,231.23
851,155,724,1,466.06
852,155,132,2,191.19
853,156,921,4,459.77
854,156,12,4,200.48
855,157,890,3,228.54
856,157,247,2,239.9
857,157,911,5,389.56
858,157,998,1,87.62
859,157,741,1,495.57
860,157,431,4,280.23
861,158,936,1,340.86
862,158,745,3,159.47
863,158,485,2,142.05
864,158,882,4,241.28
865,158,220,3,296.07
866,158,626,1,485.68
867,158,427,3,69.3
868,158,608,2,496.1
869,159,406,3,308.1
870,159,632,3,366.01
871,159,538,4,108.99
872,159,524,5,484.64
873,159,905,1,318.49
874,159,936,4,340.86
875,160,12,2,200.48
876,160,411,1,418.44
877,160,9,3,333.94
878,160,1095,3,401.15
879,160,107,4,423.92
880,160,850,5,96.21
881,160,133,5,60.33
882,161,829,1,243.77
883,161,919,4,313.88
884,161,23,5,55.04
885,161,27,5,310.48
886,161,76,3,80.14
887,161,285,2,360.55
888,161,102,5,328.82
889,161,165,5,493.5
890,161,695,2,270.43
891,162,1019,3,417.0
892,162,225,4,373.67
893,162,935,3,9.86
894,162,697,2,225.34
895,162,4,4,299.22
896,162,647,4,97.7
897,162,634,2,359.12
898,162,43,3,343.63
899,162,667,1,277.12
900,162,23,1,49.54
901,163,186,4,412.67
902,163,373,3,122.74
903,163,277,2,137.6
904,163,168,4,409.41
905,163,310,2,378.9
906,163,1027,2,48.38
907,163,840,3,88.62
908,163,677,1,285.42
909,163,607,4,90.63
910,164,755,3,336.32
911,164,271,4,406.47
912,164,4,4,299.22
913,164,837,5,476.67
914,164,450,3,325.89
915,164,33,1,444.96
916,164,390,3,154.6
917,164,838,3,49.29
918,165,251,3,292.0
919,165,45,5,389.38
920,166,184,3,424.55
921,166,946,2,159.25
922,166,193,4,196.75
923,167,784,5,15.75
924,167,419,4,331.12
925,167,914,2,406.7
926,167,869,2,65.6
927,167,258,5,499.2
928,167,316,3,58.19
929,167,938,1,83.95
930,167,722,4,75.89
931,168,633,4,443.93
932,168,405,5,417.51
933,168,843,4,412.04
934,168,129,3,486.26
935,168,247,5,239.9
936,168,1087,2,197.2
937,168,466,5,488.72
938,168,51,2,113.83
939,169,274,4,89.33
940,169,1066,5,86.61
941,169,976,5,110.67
942,169,148,4,182.19
943,169,23,1,55.04
944,169,101,2,50.02
945,170,285,4,360.55
946,170,944,1,224.46
947,170,204,1,164.62
948,170,948,5,266.61
949,171,180,2,292.66
950,171,484,4,33.06
951,171,77,5,248.64
952,172,804,5,469.17
953,172,951,2,155.3
954,172,616,3,378.98
955,172,543,4,349.78
956,172,610,1,70.69
957,172,333,3,162.6
958,172,402,1,414.0
959,172,567,3,345.47
960,172,47,3,331.77
961,172,108,4,412.19
962,173,206,5,23.12
963,173,781,5,224.51
964,174,649,5,163.75
965,174,836,1,264.38
966,174,88,1,89.63
967,175,888,2,227.67
968,175,817,2,36.81
969,176,731,4,265.48
970,176,423,3,250.59
971,176,811,3,104.88
972,176,886,1,432.83
973,176,458,4,125.43
974,176,533,4,250.25
975,176,108,4,412.19
976,176,944,1,224.46
977,177,696,4,278.99
978,177,322,3,391.57
979,177,543,3,349.78
980,177,587,5,22.84
981,177,810,1,74.57
982,177,849,3,423.16
983,177,1014,3,444.2
984,177,332,3,228.0
985,178,167,3,110.33
986,178,105,5,357.74
987,179,954,1,80.64
988,179,183,2,243.01
989,179,1041,2,235.53
990,179,237,5,375.42
991,179,336,3,271.85
992,179,497,5,202.41
993,179,939,4,148.19
994,179,219,4,58.92
995,179,1060,4,30.98
996,179,395,4,142.53
997,180,556,4,167.35
998,180,602,4,474.26
999,180,251,3,292.0
1000,180,770,3,120.7
1001,181,334,3,78.81
1002,181,580,1,216.4
1003,181,588,3,204.61
1004,181,165,5,493.5
1005,182,56,5,162.71
1006,183,372,2,340.08
1007,183,266,1,416.16
1008,183,665,5,99.74
1009,183,787,2,467.51
1010,184,103,3,16.08
1011,184,1051,1,446.68
1012,184,166,4,52.15
1013,184,660,4,462.27
1014,184,789,4,203.88
1015,184,864,4,376.98
1016,184,561,2,304.87
1017,184,1026,2,218.6
1018,185,369,4,178.98
1019,185,74,4,240.43
1020,185,368,3,88.65
1021,185,656,4,267.61
1022,186,386,1,101.23
1023,186,903,4,110.57
1024,186,49,4,436.47
1025,186,888,1,227.67
1026,187,1084,2,159.76
1027,187,844,5,189.42
1028,187,83,1,469.15
1029,187,621,3,342.26
1030,187,792,5,247.74
1031,187,108,3,412.19
1032,187,763,1,432.66
1033,187,375,3,268.42
1034,187,1026,2,218.6
1035,188,561,1,274.38
1036,188,763,2,389.39
1037,188,73,4,361.73
1038,188,59,4,499.35
1039,188,618,4,309.07
1040,188,913,1,61.68
1041,189,671,4,318.09
1042,189,920,1,312.95
1043,189,382,4,153.11
1044,189,75,5,110.1
1045,189,652,3,398.29
1046,189,308,2,168.83
1047,189,274,1,80.4
1048,190,365,5,347.61
1049,190,318,2,318.56
1050,190,342,2,157.43
1051,191,255,5,137.86
1052,191,58,4,22.2
1053,191,1,5,361.07
1054,191,75,2,110.1
1055,191,1083,1,210.26
1056,191,724,1,466.06
1057,191,619,5,204.2
1058,191,773,4,353.87
1059,191,879,4,180.23
1060,191,327,2,279.86
1061,192,145,1,273.01
1062,192,651,2,469.59
1063,192,485,1,157.83
1064,192,514,1,239.32
1065,193,559,2,157.48
1066,193,298,3,454.27
1067,193,1063,4,117.22
1068,193,43,5,309.27
1069,193,985,3,429.19
1070,193,534,4,407.47
1071,193,893,2,363.57
1072,193,80,4,189.77
1073,193,570,1,242.13
1074,193,417,3,91.83
1075,194,202,4,217.27
1076,194,121,3,282.29
1077,195,419,2,331.12
1078,195,166,4,52.15
1079,195,1079,3,87.37
1080,196,147,2,147.6
1081,196,952,3,382.77
1082,196,18,3,88.93
1083,196,519,4,170.67
1084,196,444,1,36.5
1085,197,593,4,300.62
1086,197,916,1,91.76
1087,197,752,4,324.29
1088,197,701,3,489.88
1089,197,526,1,225.25
1090,197,224,4,24.36
1091,197,353,2,72.25
1092,197,629,1,379.34
1093,197,330,3,113.31
1094,198,1085,1,301.82
1095,198,968,4,337.85
1096,198,330,5,113.31
1097,198,378,3,176.69
1098,198,70,5,230.06
1099,198,346,5,278.87
1100,199,318,5,353.95
1101,199,844,5,189.42
1102,199,49,4,436.47
1103,199,189,1,346.35
1104,199,395,3,142.53
1105,199,947,2,279.96
1106,199,329,2,312.73
1107,200,908,5,346.46
1108,200,219,2,65.47
1109,200,1067,4,39.34
1110,200,492,5,216.56
1111,200,1073,4,309.89
1112,200,145,4,273.01
1113,200,679,3,397.91
1114,200,1032,5,325.06
1115,200,259,2,121.97
1116,200,818,3,303.22
1117,201,726,1,352.62
1118,201,819,5,387.95
1119,201,27,5,310.48
1120,201,747,5,373.91
1121,201,567,2,310.92
1122,201,970,3,497.58
1123,201,385,3,53.06
1124,202,870,1,376.83
1125,202,838,5,49.29
1126,202,502,4,97.18
1127,202,679,2,397.91
1128,202,547,2,371.51
1129,203,1050,5,384.19
1130,203,934,1,92.28
1131,203,324,4,79.42
1132,203,309,5,363.45
1133,203,417,3,91.83
1134,203,931,4,214.3
1135,203,162,4,254.88
1136,203,1050,1,426.88
1137,203,60,4,64.98
1138,204,548,5,171.37
1139,205,771,4,162.07
1140,205,72,2,474.07
1141,205,982,2,394.9
1142,205,59,1,499.35
1143,205,725,4,491.87
