cart_item_id,cart_id,product_id,quantity
446,108,360,1
447,108,984,1
448,108,117,3
449,108,11,2
450,109,490,3
451,109,721,1
452,109,586,3
453,109,648,1
454,109,780,3
455,109,940,3
456,109,114,3
457,109,867,2
458,110,596,1
459,110,393,3
460,110,476,1
461,111,846,1
462,111,143,3
463,111,362,1
464,111,368,3
465,111,157,3
466,111,669,2
467,111,373,2
468,112,394,2
469,112,257,2
470,112,452,2
471,113,809,3
472,113,201,2
473,113,517,2
474,114,976,3
475,114,90,1
476,114,768,3
477,114,627,3
478,114,306,2
479,114,784,2
480,114,236,2
481,114,1013,2
482,115,878,3
483,115,556,3
484,115,964,3
485,115,211,3
486,115,1091,1
487,115,176,2
488,115,867,2
489,116,374,3
490,116,129,1
491,116,1058,3
492,116,357,2
493,116,1052,1
494,117,478,2
495,117,20,2
496,117,363,1
497,117,67,1
498,117,902,3
499,118,856,2
500,118,395,1
501,118,1016,3
502,118,1071,2
503,119,860,2
504,119,324,3
505,119,1026,1
506,119,274,1
507,119,411,3
508,119,370,2
509,119,1090,2
510,119,1053,2
511,120,117,3
512,120,320,3
513,120,987,3
514,120,844,3
515,120,22,2
516,120,468,2
517,121,1087,2
518,121,488,3
519,121,203,1
520,121,770,3
521,122,1081,1
522,122,140,3
523,122,14,3
524,122,976,3
525,122,857,1
526,123,978,3
527,124,1066,3
528,124,124,2
529,125,912,2
530,125,33,2
531,125,198,1
532,125,811,1
533,125,496,2
534,125,477,3
535,126,657,2
536,126,545,2
537,126,481,3
538,126,543,2
539,126,365,1
540,126,644,2
541,127,510,2
542,127,1090,2
543,127,501,3
544,128,61,1
545,129,511,2
546,129,223,3
547,130,1073,3
548,130,56,3
549,131,120,1
550,132,574,1
551,132,391,3
552,133,559,3
553,133,41,1
554,133,658,2
555,133,703,1
556,133,266,3
557,133,223,3
558,133,146,2
559,134,146,3
560,134,425,2
561,134,1067,2
562,134,401,2
563,134,60,3
564,134,833,1
565,134,696,2
566,135,393,1
567,135,731,3
568,135,302,2
569,135,137,1
570,135,138,1
571,135,1030,3
572,135,451,3
573,136,901,1
574,136,557,2
575,136,268,2
576,136,49,3
577,136,801,3
578,136,1040,2
579,136,240,1
580,137,72,1
581,137,252,1
582,137,905,1
583,137,457,2
584,137,661,1
585,138,384,2
586,139,464,1
587,139,964,1
588,139,696,2
589,139,199,1
590,139,347,2
591,139,550,3
592,139,60,3
593,139,132,1
594,140,477,1
595,140,354,3
596,140,529,2
597,140,411,2
598,140,9,1
599,141,287,1
600,141,392,3
601,141,147,1
602,141,690,1
603,141,824,3
604,141,590,1
605,141,82,2
606,141,1005,2
607,142,503,3
608,142,60,1
609,142,209,3
610,142,892,2
611,143,724,3
612,143,141,3
613,143,398,2
614,144,444,3
615,144,327,3
616,144,202,3
617,144,607,1
618,144,375,3
619,144,245,1
620,144,205,3
621,145,338,2
622,145,27,3
623,145,724,1
624,145,4,3
625,145,156,3
626,146,603,2
627,146,270,2
628,146,956,2
629,146,187,2
630,146,510,3
631,146,932,2
632,147,703,1
633,147,155,1
634,147,739,2
635,147,1055,2
636,147,128,3
637,147,442,2
638,147,640,3
639,147,144,1
640,148,350,2
641,148,339,1
642,148,992,1
643,148,957,1
644,148,348,2
645,148,177,1
646,148,93,2
647,149,723,3
648,150,223,2
649,150,249,1
650,150,893,3
651,150,720,3
652,150,734,1
653,150,685,3
654,150,39,1
655,151,1014,1
656,151,274,2
657,152,311,3
658,152,975,3
659,152,517,1
660,152,635,1
661,152,817,2
662,153,164,1
663,154,638,3
664,154,54,2
665,154,262,2
666,154,266,1
667,154,667,3
668,154,645,2
669,154,220,2
670,155,1057,1
671,155,256,2
672,155,714,2
673,155,853,3
674,155,1026,3
675,155,668,3
676,155,997,2
677,156,351,1
678,156,263,3
679,156,958,3
680,156,422,2
681,156,726,1
682,156,37,3
683,156,1003,1
684,156,1000,2
685,157,216,3
686,157,117,3
687,157,846,3
688,158,1080,2
689,158,967,3
690,158,720,3
691,158,1056,3
692,158,822,3
693,158,632,2
694,158,851,3
695,159,410,1
696,159,704,1
697,159,247,2
698,159,155,1
699,159,580,1
700,159,1050,2
701,159,582,2
702,159,220,1
703,160,1054,1
704,160,855,1
705,160,244,1
706,160,453,3
707,160,206,2
708,161,1036,1
709,162,427,2
710,162,84,2
711,162,877,3
712,162,971,1
713,162,926,1
714,163,981,2
715,163,376,2
716,163,892,2
717,163,777,2
718,163,145,3
719,163,492,3
720,163,698,3
721,164,897,2
722,164,806,2
723,164,2,2
724,164,300,3
725,164,651,1
726,164,638,2
727,164,152,2
728,164,1070,3
729,165,723,3
730,165,484,3
731,165,818,3
732,165,659,2
733,165,990,3
734,165,525,1
735,166,407,3
736,166,608,2
737,166,226,2
738,166,11,2
739,166,385,2
740,167,921,1
741,167,1070,2
742,167,75,3
743,167,209,1
744,167,114,3
745,167,529,1
746,167,1058,3
747,167,350,3
748,168,130,1
749,168,160,3
750,168,11,1
751,168,218,1
752,168,844,2
753,168,261,3
754,168,198,3
755,168,631,2
756,169,1,1
757,170,775,1
758,170,913,1
759,171,127,2
760,171,825,3
761,171,278,2
762,172,135,3
763,172,469,3
764,173,853,1
765,173,905,2
766,173,388,2
767,173,19,1
768,174,295,2
769,175,472,2
770,175,207,2
771,175,675,2
772,175,389,2
773,176,588,2
774,177,909,3
775,177,864,2
776,177,764,3
777,177,731,3
778,177,704,3
779,177,1072,1
780,178,1056,1
781,178,787,2
782,178,438,1
783,178,282,2
784,178,498,1
785,179,359,1
786,179,491,2
787,179,837,2
788,179,15,1
789,179,494,2
790,179,514,3
791,179,347,1
792,180,616,2
793,180,456,2
794,181,178,3
795,181,1033,2
796,181,352,2
797,181,999,2
798,181,650,3
799,181,276,3
800,182,1059,2
801,182,895,3
802,182,991,1
803,183,1067,2
804,184,966,1
805,184,177,1
806,184,1078,1
807,184,820,2
808,185,7,2
809,185,987,2
810,185,188,2
811,186,840,1
812,186,762,2
813,187,944,2
814,187,167,2
815,187,421,3
816,187,426,2
817,187,1096,1
818,187,745,2
819,187,821,1
820,187,788,3
821,188,689,2
822,188,141,1
823,188,1082,1
824,188,701,1
825,188,729,3
826,188,159,2
827,188,1092,3
828,188,392,1
829,189,264,3
830,189,174,3
831,189,781,3
832,189,850,3
833,189,492,3
834,189,170,2
835,190,97,2
836,190,202,1
837,190,995,2
838,190,274,2
839,190,919,2
840,191,406,2
841,191,26,2
842,191,903,2
843,191,10,3
844,192,123,3
845,192,467,1
846,192,56,3
847,192,728,1
848,192,540,3
849,192,1034,3
850,192,85,3
851,192,746,2
852,193,242,3
853,193,191,2
854,193,193,3
855,193,6,2
856,193,515,3
857,193,258,2
858,193,876,3
859,194,298,3
860,194,71,2
861,194,813,1
862,194,140,1
863,194,775,3
864,195,288,1
865,195,667,3
866,195,1031,3
867,195,255,1
868,195,336,3
869,195,627,3
870,196,196,2
871,196,724,3
872,196,910,2
873,196,285,1
874,197,839,1
875,197,1015,3
876,197,676,1
877,197,541,1
878,197,917,1
879,198,369,3
880,198,329,3
881,198,629,2
882,198,977,1
883,199,102,3
884,200,1033,3
885,200,3,3
886,200,220,2
887,200,579,2
888,200,191,1
889,201,966,3
890,201,274,2
891,201,1069,2
892,202,926,1
893,202,782,2
894,202,758,1
895,202,983,1
896,203,110,2
897,203,53,3
898,203,465,2
899,203,341,2
900,204,327,1
901,205,676,1
902,205,585,3
903,205,545,2
904,205,1093,1
905,205,765,3
906,205,76,3
907,206,831,2
908,206,306,2
909,207,977,1
910,207,579,3
911,207,147,1
912,207,150,3
913,207,619,3
914,208,887,3
915,208,857,1
916,208,237,1
917,208,502,1
918,209,140,2
919,209,621,2
920,209,854,2
921,209,727,1
922,209,658,1
923,209,646,1
924,210,586,1
925,210,641,2
926,210,238,3
927,210,532,2
928,210,1036,2
929,210,62,1
930,210,300,3
931,211,857,3
932,212,1058,2
933,213,553,2
934,214,128,1
935,214,419,1
936,214,930,2
937,214,1036,2
938,214,406,1
939,214,867,1
940,214,1007,1
941,215,732,2
942,216,1080,2
943,217,140,1
944,217,824,3
945,217,185,1
946,217,284,3
947,218,986,2
948,218,605,1
949,218,23,3
950,219,65,1
951,219,440,1
952,220,576,3
953,220,206,2
954,220,921,1
955,220,917,3
956,220,838,1
957,220,530,1
958,220,789,2
959,220,165,1
960,221,37,1
961,221,494,3
962,221,949,3
963,221,154,1
964,221,271,1
965,221,986,3
966,222,329,1
967,223,161,3
968,223,241,1
969,223,52,3
970,223,277,3
971,223,997,1
972,223,970,1
973,224,709,1
974,224,1056,2
975,224,171,2
976,225,609,3
977,225,332,1
978,225,774,3
979,225,101,2
980,226,347,3
981,227,299,3
982,227,728,3
983,227,372,2
984,227,367,1
985,228,660,2
986,228,619,1
987,228,600,3
988,228,420,3
989,228,608,1
990,228,1006,3
991,228,19,2
992,228,725,1
993,229,211,3
994,230,1056,3
995,230,493,2
996,230,771,2
997,231,413,2
998,231,354,2
999,232,338,1
1000,232,441,2
1001,232,204,1
1002,232,712,3
1003,232,37,1
1004,232,652,1
1005,232,645,1
1006,233,43,2
1007,233,1083,2
1008,233,134,3
1009,234,20,2
1010,234,956,3
1011,234,760,2
1012,234,244,3
1013,234,100,1
1014,234,902,2
1015,235,545,1
1016,235,934,3
1017,235,728,2
1018,235,52,1
1019,235,621,1
1020,235,329,2
1021,236,53,1
1022,237,838,3
1023,237,663,3
1024,237,1074,3
1025,237,437,1
1026,238,982,1
1027,238,813,1
1028,238,499,1
1029,238,447,2
1030,238,905,2
1031,239,588,1
1032,239,867,1
1033,240,143,2
1034,240,132,3
1035,240,888,1
1036,241,665,1
1037,241,103,3
1038,241,961,1
1039,241,509,3
1040,241,732,2
1041,241,911,3
1042,241,591,1
1043,242,217,2
1044,242,994,1
1045,242,648,2
1046,242,652,3
1047,242,646,1
1048,242,418,1
1049,243,244,1
1050,243,921,1
1051,243,382,1
1052,243,632,2
1053,243,956,3
1054,244,1061,2
1055,244,660,1
1056,244,922,2
1057,244,982,2
1058,244,901,2
1059,245,206,1
1060,245,748,3
1061,245,1080,1
1062,245,105,3
1063,245,470,1
1064,245,62,2
1065,245,133,3
1066,245,424,2
1067,246,707,3
1068,247,220,2
1069,247,427,1
1070,248,763,1
1071,248,513,2
1072,248,383,3
1073,248,670,1
1074,248,434,1
1075,248,774,1
1076,248,913,1
1077,249,576,3
1078,249,478,3
1079,249,797,2
1080,249,630,1
1081,249,184,1
1082,249,127,1
1083,250,147,1
1084,251,819,3
1085,251,871,3
1086,251,593,2
1087,251,763,1
1088,251,110,1
1089,251,514,2
1090,251,55,1
1091,251,413,2
1092,252,312,2
1093,252,589,2
1094,252,107,3
1095,252,803,1
1096,252,207,2
1097,252,678,3
1098,252,1005,1
1099,252,98,2
1100,253,752,3
1101,254,712,1
1102,254,694,1
1103,254,167,3
1104,254,319,1
1105,254,867,3
1106,254,543,1
1107,254,1011,3
1108,254,434,3
1109,255,198,2
1110,256,783,3
1111,256,295,2
1112,257,909,2
1113,257,437,1
1114,257,388,2
1115,258,829,1
1116,258,1086,2
1117,258,963,3
1118,258,889,3
1119,258,139,2
1120,259,334,2
1121,259,569,1
1122,259,692,1
1123,260,16,2
1124,260,539,3
1125,260,210,1
1126,260,284,3
1127,260,265,2
1128,260,375,1
1129,261,132,1
1130,261,813,2
1131,262,540,3
1132,262,222,3
1133,262,389,1
1134,262,374,3
1135,263,151,2
1136,263,245,2
1137,263,586,2
1138,263,149,1
1139,263,921,3
1140,264,862,1
1141,264,745,3
1142,264,294,1
1143,265,814,1
1144,265,939,2
1145,265,479,3
1146,265,827,3
1147,265,373,1
1148,265,1025,1
1149,265,767,1
1150,266,1033,3
1151,266,674,3
1152,266,403,2
1153,266,613,2
1154,267,854,1
1155,267,956,3
1156,267,43,2
1157,267,215,3
1158,267,769,1
1159,267,743,1
1160,267,783,1
1161,268,888,1
1162,268,539,3
1163,268,453,2
1164,268,546,2
1165,268,618,1
1166,268,938,1
1167,269,722,2
1168,269,524,3
1169,269,910,3
1170,269,578,3
1171,269,39,3
1172,270,1053,3
1173,270,927,1
1174,270,1050,3
1175,270,682,1
1176,270,317,2
1177,270,938,2
1178,270,922,1
1179,271,103,1
1180,271,761,2
1181,271,687,3
1182,271,276,3
1183,271,644,2
1184,271,219,2
1185,272,742,2
1186,273,642,1
1187,274,916,1
1188,275,415,3
1189,275,529,1
1190,275,1004,3
1191,275,867,1
1192,275,699,3
1193,275,593,3
1194,275,625,3
1195,275,15,2
1196,276,503,1
1197,276,328,3
1198,276,1030,1
1199,276,764,3
1200,277,115,2
1201,277,1021,1
1202,277,311,2
1203,278,300,1
1204,279,293,1
1205,279,524,2
1206,279,799,2
1207,280,20,3
1208,280,763,3
1209,280,750,3
1210,280,42,1
1211,280,185,2
1212,281,808,2
1213,281,604,1
1214,281,432,2
1215,281,361,3
1216,282,743,1
1217,282,909,1
1218,282,836,2
1219,282,1079,2
1220,282,644,3
1221,283,960,2
1222,283,316,3
1223,283,235,2
1224,283,398,2
1225,283,413,3
1226,284,775,1
1227,284,971,3
1228,284,207,3
1229,284,1075,2
1230,284,251,3
1231,284,1046,1
1232,285,193,2
1233,286,376,3
1234,286,398,1
1235,286,33,1
1236,287,193,2
1237,287,506,1
1238,287,341,1
1239,287,39,2
1240,287,821,3
1241,287,699,1
1242,287,72,1
1243,288,255,1
1244,288,413,2
1245,288,162,2
1246,288,524,1
1247,289,866,2
1248,289,44,1
1249,289,880,2
1250,289,1023,2
1251,289,900,3
1252,289,238,2
1253,289,273,2
1254,290,524,2
1255,290,21,2
1256,290,37,2
1257,290,1031,3
1258,290,572,3
1259,290,582,1
1260,291,920,3
1261,292,134,1
1262,292,911,3
1263,293,83,1
1264,293,840,3
1265,294,331,1
1266,294,188,3
1267,294,1057,3
1268,294,444,3
1269,294,21,3
1270,294,85,3
1271,294,558,1
1272,295,53,2
1273,295,811,3
1274,295,45,3
1275,295,45,1
1276,295,616,1
1277,295,902,2
1278,295,951,2
1279,296,950,3
1280,296,853,1
1281,296,568,1
1282,296,542,2
1283,296,992,3
1284,296,541,1
1285,296,1087,2
1286,296,524,2
1287,297,1043,1
1288,298,341,3
1289,298,50,1
1290,298,174,2
1291,298,182,1
1292,298,509,2
1293,298,30,1
1294,298,789,2
1295,299,298,3
1296,299,527,3
1297,299,144,3
1298,299,387,3
1299,300,448,3
1300,300,846,2
1301,300,588,3
1302,300,354,3
1303,300,279,1
1304,301,837,2
1305,301,473,3
1306,301,440,3
1307,302,641,3
1308,302,107,3
1309,302,645,3
1310,302,111,3
1311,302,214,1
1312,303,301,3
1313,303,495,3
1314,303,224,3
1315,303,972,3
1316,303,273,3
1317,303,105,1
1318,303,969,2
1319,303,865,1
1320,304,952,1
1321,304,632,2
1322,305,262,2
1323,305,33,3
1324,305,581,2
1325,305,705,1
1326,305,684,2
1327,305,191,3
1328,306,23,3
1329,306,416,2
1330,307,772,1
1331,307,121,3
1332,307,142,2
1333,308,300,3
1334,308,555,1
1335,309,845,3
1336,309,83,1
1337,309,675,3
1338,309,298,2
1339,309,499,2
1340,309,176,2
1341,310,705,2
1342,310,362,2
1343,310,36,2
1344,310,112,3
1345,310,358,1
1346,311,448,3
1347,311,367,2
1348,311,902,3
1349,312,254,3
1350,312,853,1
1351,312,383,3
1352,312,548,1
1353,312,868,3
1354,312,917,1
1355,312,444,3
1356,313,220,1
1357,313,454,3
1358,313,722,2
1359,313,35,3
1360,313,24,1
1361,313,350,3
1362,313,881,2
1363,313,481,1
1364,314,656,3
1365,314,973,3
1366,314,920,1
1367,314,622,3
1368,314,322,2
1369,315,566,1
1370,315,486,1
1371,316,312,3
1372,317,207,2
1373,317,119,3
1374,317,929,3
1375,317,418,1
1376,317,518,2
1377,318,909,3
1378,319,216,3
1379,319,757,1
1380,320,613,3
1381,320,150,1
1382,320,78,1
1383,320,787,3
1384,320,627,3
1385,320,216,2
1386,321,255,1
1387,321,524,3
1388,321,7,2
1389,321,533,3
1390,321,1039,2
1391,321,26,1
1392,321,491,2
1393,321,496,3
1394,322,738,2
1395,322,89,3
1396,323,760,3
1397,323,33,2
1398,323,7,3
1399,323,184,2
1400,323,406,1
1401,323,256,2
1402,324,672,3
1403,324,441,1
1404,324,963,1
1405,324,1094,1
1406,325,44,2
1407,325,76,1
1408,325,751,3
1409,325,645,3
1410,326,979,1
1411,326,30,1
1412,326,321,3
1413,326,9,1
1414,326,173,1
1415,326,86,1
1416,326,166,3
1417,327,963,2
1418,327,1067,2
1419,327,317,1
1420,327,45,1
1421,327,33,3
1422,328,1018,2
1423,328,324,1
1424,328,932,3
1425,328,327,2
1426,328,777,3
1427,328,692,3
1428,328,395,2
1429,329,493,2
1430,329,1010,1
1431,329,903,3
1432,329,333,1
1433,330,477,1
1434,330,39,2
1435,330,679,3
1436,330,58,3
1437,330,1092,3
1438,331,860,2
1439,331,915,1
1440,331,1022,3
1441,331,604,3
1442,331,205,3
1443,331,440,2
1444,331,617,2
1445,331,13,1
1446,332,1040,3
1447,332,276,3
1448,333,250,3
1449,333,209,3
1450,334,680,3
1451,334,694,3
1452,334,193,3
1453,334,62,2
1454,334,330,3
1455,334,399,1
1456,335,191,2
1457,335,241,3
1458,335,363,3
1459,335,484,3
1460,335,343,1
1461,335,304,1
1462,335,572,3
1463,335,598,2
1464,336,726,3
1465,336,255,1
1466,336,474,1
1467,337,90,3
1468,337,527,1
1469,337,538,2
1470,337,825,2
1471,337,455,3
1472,337,1067,2
1473,337,773,1
1474,337,150,1
1475,338,1079,1
1476,338,878,3
1477,338,422,1
1478,338,305,2
1479,338,251,2
1480,338,196,1
1481,339,362,1
1482,339,888,3
1483,339,268,1
1484,339,492,1
1485,339,1022,1
1486,340,2,2
1487,340,157,2
1488,340,866,3
1489,340,39,2
1490,340,1064,2
1491,340,801,3
1492,340,812,2
1493,340,189,1
1494,341,114,1
1495,341,138,1
1496,341,570,2
1497,341,325,2
1498,341,577,2
1499,341,645,1
1500,342,581,1
1501,342,627,3
1502,343,959,2
1503,343,224,3
1504,343,235,1
1505,343,924,1
1506,343,857,2
1507,343,274,1
1508,343,782,2
1509,344,1006,3
1510,344,894,3
1511,344,387,2
1512,345,761,1
1513,345,570,1
1514,346,619,1
1515,346,475,1
1516,346,652,3
1517,346,335,3
1518,346,499,2
1519,347,213,3
1520,347,219,1
1521,347,945,2
1522,347,927,3
1523,348,1002,1
1524,348,205,2
1525,348,1003,2
1526,348,1032,1
1527,348,953,1
1528,348,4,3
1529,348,513,3
1530,348,739,1
1531,349,824,1
1532,349,413,3
1533,349,613,1
1534,349,614,2
1535,349,520,2
1536,349,901,2
1537,349,304,2
1538,350,35,2
1539,350,244,2
1540,350,527,1
1541,350,480,1
1542,350,572,1
1543,350,57,3
1544,350,789,1
1545,350,574,3
1546,351,873,2
1547,351,263,1
1548,351,549,2
1549,352,670,3
1550,353,898,2
1551,353,645,3
1552,353,1033,3
1553,353,564,2
1554,353,1031,1
1555,353,166,2
1556,353,372,1
1557,354,908,1
1558,354,411,1
1559,354,965,2
1560,354,289,1
1561,354,625,3
1562,354,584,1
1563,355,227,2
1564,355,574,2
1565,355,658,2
1566,355,39,1
1567,355,737,1
1568,355,141,2
1569,355,1054,2
1570,355,263,2
1571,356,552,3
1572,356,1065,3
1573,357,365,1
1574,357,793,3
1575,357,863,3
1576,358,986,1
1577,358,215,1
1578,358,571,1
1579,358,98,1
1580,358,327,2
1581,358,1064,3
1582,358,765,2
1583,359,147,3
1584,359,1056,3
1585,359,108,2
1586,359,311,3
1587,359,1056,3
1588,359,336,3
1589,360,517,2
1590,360,1057,2
1591,360,26,1
1592,360,318,3
1593,361,856,2
1594,361,485,1
1595,361,26,2
1596,361,480,3
1597,361,951,2
1598,362,932,3
1599,362,260,1
1600,362,748,2
1601,362,983,3
1602,362,548,1
1603,362,596,3
1604,362,507,3
1605,363,225,1
1606,363,639,1
1607,363,102,1
1608,363,542,1
1609,364,442,2
1610,364,413,2
1611,364,73,1
1612,364,342,3
1613,364,1041,2
1614,364,527,3
1615,365,307,3
1616,365,851,3
1617,365,459,3
1618,365,805,1
1619,366,378,2
1620,366,987,1
1621,366,789,3
1622,367,605,1
1623,367,354,3
1624,367,52,1
1625,367,64,1
1626,367,990,3
1627,367,1075,3
1628,368,396,2
1629,368,375,2
1630,368,146,1
1631,368,59,2
1632,368,514,3
1633,368,708,3
1634,368,218,2
1635,368,932,1
1636,369,998,3
1637,369,640,3
1638,369,53,2
1639,369,120,3
1640,369,1069,2
1641,369,922,3
1642,369,334,2
1643,369,352,2
1644,370,911,2
1645,370,257,2
1646,371,518,1
