cart_item_id,cart_id,product_id,quantity
348,77,1032,1
349,77,24,3
350,78,45,1
351,78,860,2
352,79,883,1
353,79,1172,1
354,79,1,2
355,79,861,1
356,79,598,3
357,79,512,3
358,79,711,1
359,79,100,3
360,80,284,1
361,80,490,2
362,80,496,1
363,80,73,3
364,80,1034,3
365,80,1027,3
366,81,534,1
367,81,856,3
368,81,721,3
369,81,152,2
370,81,576,3
371,81,644,3
372,82,831,2
373,82,17,1
374,82,669,1
375,82,1029,2
376,82,160,3
377,82,309,2
378,82,827,1
379,82,972,3
380,83,86,2
381,83,324,3
382,83,404,3
383,84,811,2
384,84,611,2
385,84,250,1
386,84,77,3
387,84,177,3
388,84,879,1
389,84,780,2
390,84,856,3
391,85,13,2
392,85,865,1
393,86,119,2
394,86,1143,2
395,86,1048,1
396,86,625,3
397,86,7,2
398,86,306,2
399,86,1096,1
400,87,733,2
401,87,903,1
402,87,703,3
403,87,376,1
404,87,734,1
405,87,1057,3
406,87,1017,3
407,88,1069,2
408,89,902,1
409,90,1186,1
410,90,412,3
411,90,839,1
412,90,366,2
413,91,791,1
414,91,738,2
415,91,1056,2
416,91,1079,2
417,92,878,3
418,92,763,2
419,92,925,1
420,93,603,2
421,93,300,3
422,93,1042,2
423,93,137,1
424,93,375,3
425,93,1169,2
426,93,745,2
427,93,1093,2
428,94,1185,1
429,95,230,2
430,95,123,2
431,95,181,3
432,95,651,1
433,95,886,2
434,96,847,1
435,96,979,3
436,97,1153,3
437,97,298,1
438,97,1011,3
439,98,450,1
440,98,20,3
441,98,869,3
442,98,419,1
443,98,721,3
444,98,286,3
445,98,542,3
446,98,1079,1
447,99,561,2
448,99,531,1
449,99,941,3
450,99,895,3
451,99,92,1
452,100,1063,3
453,100,937,1
454,100,659,1
455,100,121,2
456,101,1134,1
457,101,115,2
458,101,989,2
459,101,887,3
460,101,1064,2
461,102,99,1
462,103,494,1
463,103,1126,2
464,104,1052,2
465,104,1041,3
466,104,151,3
467,104,757,3
468,104,846,1
469,104,123,2
470,104,1,1
471,105,1101,1
472,106,752,1
473,106,1047,3
474,106,867,1
475,106,1027,2
476,106,1,2
477,106,238,3
478,106,353,1
479,106,234,1
480,107,217,2
481,107,888,2
482,107,1038,2
483,108,796,3
484,108,396,2
485,108,511,3
486,108,1089,2
487,108,746,2
488,108,336,2
489,108,27,2
490,108,816,3
491,109,791,3
492,109,849,2
493,109,999,3
494,109,815,2
495,109,717,3
496,109,928,1
497,109,21,2
498,109,692,1
499,110,815,2
500,110,602,1
501,110,817,2
502,110,916,2
503,110,693,1
504,111,315,1
505,111,219,1
506,111,927,2
507,111,40,3
508,112,129,2
509,113,207,3
510,113,479,3
511,114,993,3
512,114,742,1
513,114,362,3
514,114,1098,2
515,114,1183,2
516,114,503,1
517,115,70,3
518,115,224,2
519,115,1114,2
520,115,670,1
521,115,681,1
522,115,482,2
523,115,157,1
524,115,145,1
525,116,783,1
526,116,757,3
527,116,1165,3
528,116,553,3
529,116,758,3
530,116,15,2
531,117,1001,1
532,117,185,3
533,117,247,1
534,117,643,2
535,117,1108,3
536,118,482,2
537,118,429,1
538,119,652,3
539,119,1145,2
540,119,671,2
541,119,790,3
542,119,43,2
543,119,278,2
544,119,478,2
545,119,368,3
546,120,199,1
547,120,276,1
548,120,521,1
549,120,286,3
550,120,1085,1
551,120,457,3
552,120,744,2
553,121,271,2
554,121,157,3
555,122,792,2
556,122,895,1
557,122,200,1
558,122,1068,1
559,122,472,1
560,122,1018,2
561,122,682,2
562,122,6,2
563,123,611,3
564,123,318,1
565,123,581,2
566,124,65,3
567,124,369,1
568,124,51,1
569,124,60,3
570,124,1193,2
571,124,1008,2
572,124,124,3
573,124,608,2
574,125,892,2
575,125,717,3
576,126,1092,1
577,126,101,2
578,126,375,3
579,126,929,1
580,126,1164,1
581,126,85,3
582,126,258,1
583,126,362,3
584,127,994,3
585,127,817,2
586,127,6,2
587,127,795,2
588,127,71,2
589,127,804,3
590,127,510,1
591,127,328,1
592,128,227,1
593,128,67,3
594,128,551,2
595,128,432,1
596,128,413,1
597,128,819,1
598,128,971,3
599,128,557,2
600,129,166,1
601,129,615,1
602,129,140,3
603,129,170,2
604,129,782,1
605,129,461,3
606,129,7,2
607,130,949,2
608,131,576,1
609,131,490,2
610,131,253,3
611,131,167,2
612,131,153,1
613,131,449,3
614,132,320,3
615,132,373,1
616,132,262,1
617,132,517,2
618,132,914,3
619,133,971,2
620,133,862,2
621,133,958,2
622,134,362,1
623,134,935,1
624,134,29,1
625,134,182,3
626,134,858,2
627,134,197,2
628,134,182,1
629,134,20,3
630,135,940,1
631,135,1174,3
632,135,1131,1
633,135,334,2
634,136,352,3
635,136,872,2
636,136,623,3
637,136,104,3
638,136,771,2
639,136,796,2
640,136,882,3
641,136,131,2
642,137,646,2
643,137,816,1
644,137,603,1
645,137,838,2
646,137,605,3
647,137,1134,2
648,138,1058,3
649,138,1052,3
650,138,830,2
651,138,191,3
652,138,679,3
653,139,176,1
654,139,263,2
655,139,143,3
656,139,656,2
657,140,181,3
658,140,62,1
659,140,466,1
660,141,384,2
661,141,392,3
662,141,445,2
663,142,125,1
664,142,664,1
665,142,1153,3
666,142,144,3
667,142,870,3
668,142,357,3
669,142,1150,3
670,143,1002,1
671,144,477,1
672,144,451,2
673,144,314,3
674,145,729,2
675,146,137,2
676,146,377,3
677,146,1170,3
678,147,77,2
679,147,388,3
680,147,309,3
681,148,1006,3
682,148,779,3
683,148,459,1
684,148,82,2
685,148,217,2
686,148,798,2
687,148,431,2
688,149,163,1
689,149,44,1
690,149,699,3
691,149,1017,1
692,149,853,2
693,149,654,3
694,149,1119,3
695,149,92,2
696,150,523,1
697,150,526,1
698,150,361,1
699,151,832,2
700,151,858,3
701,151,381,1
702,151,771,2
703,151,6,2
704,151,509,1
705,151,1078,2
706,152,601,3
707,152,1076,3
708,152,977,1
709,152,522,2
710,152,389,2
711,152,532,2
712,152,1127,1
713,153,955,2
714,153,270,2
715,153,666,1
716,153,664,2
717,153,652,1
718,153,930,2
719,154,1076,2
720,154,1075,1
721,154,835,2
722,154,265,1
723,154,849,2
724,155,495,1
725,155,676,2
726,155,885,3
727,155,535,2
728,156,617,3
729,156,526,1
730,157,110,1
731,157,298,2
732,157,599,1
733,157,1076,3
734,158,430,2
735,158,1084,3
736,158,330,3
737,158,530,3
738,158,900,3
739,158,764,3
740,159,349,1
741,159,85,3
742,159,355,1
743,159,946,1
744,159,263,1
745,159,415,1
746,160,720,1
747,160,101,2
748,160,376,3
749,160,633,1
750,160,10,1
751,161,866,2
752,161,383,2
753,161,268,2
754,161,1158,3
755,161,670,2
756,161,902,3
757,161,847,2
758,162,278,1
759,162,143,3
760,162,639,2
761,162,993,1
762,162,186,3
763,162,536,3
764,162,260,1
765,163,1087,2
766,163,489,2
767,164,802,3
768,164,47,3
769,164,112,3
770,164,654,1
771,164,221,1
772,165,652,3
773,165,75,3
774,166,629,1
775,166,428,3
776,166,454,1
777,166,697,1
778,166,1031,1
779,167,1053,1
780,167,145,2
781,167,803,2
782,167,18,1
783,168,1159,2
784,168,705,1
785,168,936,2
786,168,683,3
787,168,596,2
788,168,1098,1
789,169,109,2
790,169,816,1
791,169,539,3
792,169,876,3
793,169,978,3
794,169,513,3
795,170,125,2
796,170,905,2
797,170,317,2
798,170,349,1
799,170,10,1
800,170,735,2
801,170,95,2
802,170,682,2
803,171,850,2
804,171,105,2
805,171,327,3
806,171,931,3
807,171,986,3
808,171,529,3
809,171,957,2
810,171,939,3
811,172,366,2
812,173,172,3
813,173,902,1
814,173,1,3
815,173,916,2
816,173,647,1
817,174,447,3
818,174,134,1
819,175,15,3
820,176,790,1
821,176,96,2
822,177,692,2
823,177,394,2
824,177,523,3
825,177,222,3
826,177,565,3
827,178,461,2
828,178,185,2
829,178,125,3
830,178,295,3
831,178,332,1
832,178,1163,1
833,178,859,2
834,179,1157,3
835,179,1030,3
836,179,758,2
837,180,101,1
838,180,485,1
839,180,913,1
840,181,399,2
841,181,8,1
842,181,575,2
843,181,1029,3
844,181,455,3
845,181,945,2
846,181,1138,2
847,182,143,2
848,182,961,2
849,182,356,3
850,182,1031,1
851,182,797,3
852,182,972,1
853,183,833,2
854,183,442,1
855,183,293,1
856,183,1107,3
857,183,502,1
858,183,137,1
859,183,842,2
860,184,197,1
861,184,120,1
862,184,724,3
863,184,1007,2
864,184,978,1
865,185,1056,2
866,186,625,3
867,186,629,3
868,186,294,3
869,186,824,3
870,186,184,2
871,186,1144,2
872,186,886,3
873,187,837,3
874,188,565,1
875,189,951,3
876,189,1177,1
877,189,1050,2
878,190,197,2
879,190,633,1
880,190,480,2
881,190,683,1
882,191,740,2
883,192,496,1
884,192,116,2
885,192,1148,3
886,192,71,1
887,192,322,2
888,192,1157,3
889,192,695,2
890,193,1014,3
891,193,152,3
892,193,313,3
893,193,404,2
894,193,954,3
895,193,852,2
896,193,970,1
897,194,1072,1
898,194,872,3
899,194,403,2
900,194,287,2
901,194,443,1
902,195,213,1
903,196,789,1
904,196,150,2
905,196,368,3
906,196,1014,2
907,196,943,3
908,197,1139,3
909,197,701,1
910,197,1095,1
911,197,357,1
912,197,1051,1
913,197,824,1
914,197,900,3
915,198,105,3
916,198,599,3
917,199,101,2
918,199,848,2
919,199,860,3
920,199,347,1
921,199,936,2
922,199,484,3
923,199,1050,3
924,199,1140,3
925,200,562,3
926,200,1050,1
927,200,249,3
928,200,586,3
929,200,1102,1
930,201,346,1
931,201,1108,1
932,201,221,2
933,201,700,3
934,201,675,1
935,202,522,3
936,202,551,3
937,202,424,1
938,202,737,2
939,202,809,3
940,202,984,1
941,203,969,3
942,203,33,1
943,203,331,2
944,203,697,2
945,204,783,3
946,205,174,3
947,206,640,1
948,206,686,2
949,206,327,2
950,206,1099,3
951,206,231,2
952,206,803,2
953,206,93,2
954,206,1078,3
955,207,650,3
956,207,462,2
957,208,1136,1
958,208,583,3
959,208,757,1
960,208,630,2
961,208,740,3
962,208,735,3
963,208,825,2
964,208,76,3
965,209,703,1
966,210,1110,2
967,210,932,3
968,210,164,2
969,210,612,3
970,210,235,3
971,210,908,1
972,211,15,3
973,211,1083,2
974,211,196,1
975,211,354,1
976,211,1190,2
977,211,264,2
978,211,1105,3
979,211,102,1
980,212,1178,1
981,212,247,1
982,212,728,1
983,213,1000,3
984,213,571,3
985,213,620,2
986,213,290,2
987,213,1053,1
988,213,832,2
989,213,159,2
990,213,351,2
991,214,819,2
992,215,201,1
993,215,1081,2
994,215,901,1
995,215,1170,1
996,215,75,1
997,215,1055,2
998,215,1048,3
999,216,299,1
1000,216,819,3
1001,216,1088,3
1002,216,374,1
1003,216,445,2
1004,216,259,1
1005,216,1080,3
1006,216,512,1
1007,217,708,3
1008,217,949,3
1009,217,898,2
1010,217,167,3
1011,218,6,1
1012,218,598,3
1013,218,14,3
1014,219,640,3
1015,219,551,1
1016,219,896,3
1017,220,800,1
1018,220,218,2
1019,220,1028,3
1020,220,44,3
1021,220,878,2
1022,220,923,3
1023,220,873,3
1024,220,1063,2
1025,221,518,2
1026,221,754,3
1027,221,70,3
1028,221,681,2
1029,221,847,1
1030,221,948,1
1031,222,718,1
1032,222,585,3
1033,222,912,3
1034,222,242,1
1035,222,954,2
1036,222,703,3
1037,223,4,3
1038,223,810,3
1039,223,996,3
1040,223,1079,3
1041,223,4,2
1042,224,916,2
1043,224,931,2
1044,224,728,2
1045,224,575,2
1046,224,448,1
1047,224,742,2
1048,225,856,1
1049,225,1025,2
1050,225,869,3
1051,225,688,2
1052,225,882,3
1053,226,380,1
1054,227,483,1
1055,227,511,1
1056,227,1113,1
1057,227,531,1
1058,227,994,3
1059,227,351,1
1060,228,230,1
1061,228,319,2
1062,228,508,2
1063,229,1088,1
1064,229,429,3
1065,229,1128,1
1066,229,1115,3
1067,230,138,1
1068,230,177,2
1069,230,988,1
1070,230,395,3
1071,230,410,1
1072,230,434,1
1073,230,457,1
1074,230,1110,2
1075,231,1119,3
1076,232,75,3
1077,232,48,2
1078,232,474,2
1079,232,809,1
1080,232,398,1
1081,232,1030,3
1082,232,755,3
1083,232,292,3
1084,233,1196,2
1085,234,1048,3
1086,234,357,2
1087,234,114,3
1088,234,52,2
1089,235,144,1
1090,236,70,1
1091,236,468,2
1092,236,1022,2
1093,236,433,2
1094,236,637,2
1095,237,814,1
1096,237,39,2
1097,237,700,1
1098,237,766,1
1099,237,768,3
1100,237,888,3
1101,238,554,2
1102,238,72,2
1103,238,805,2
1104,238,455,2
1105,238,405,2
1106,239,283,3
1107,239,1096,3
1108,239,54,3
1109,239,510,3
1110,239,916,2
1111,240,735,3
1112,240,106,3
1113,240,1113,2
1114,241,265,3
1115,241,201,3
1116,241,740,2
1117,241,854,2
1118,241,729,3
1119,241,104,2
1120,242,182,1
1121,242,672,3
1122,242,166,1
1123,242,1034,2
1124,243,885,3
1125,243,328,3
1126,243,1094,2
1127,243,215,2
1128,243,815,3
1129,243,1163,1
1130,243,926,1
1131,244,34,3
1132,244,986,2
1133,244,902,2
1134,244,155,1
1135,245,881,1
1136,245,638,1
1137,245,440,2
1138,245,887,3
1139,245,68,3
1140,246,1145,2
1141,246,1092,3
1142,247,138,2
1143,247,551,2
1144,247,690,2
1145,247,853,1
1146,247,358,2
1147,247,133,3
1148,247,984,1
1149,247,785,3
1150,248,361,1
1151,248,429,2
1152,248,687,1
1153,249,256,1
1154,250,952,1
1155,250,182,3
1156,250,717,1
1157,250,263,3
1158,250,465,3
1159,250,52,3
1160,251,263,2
1161,251,1048,2
1162,251,98,3
1163,251,488,1
1164,252,475,2
1165,252,853,3
1166,253,382,2
1167,253,1172,2
1168,253,147,1
1169,254,848,3
1170,254,604,2
1171,254,842,1
1172,254,600,3
1173,254,274,2
1174,254,930,3
1175,255,773,1
1176,255,722,2
1177,255,412,1
1178,255,160,3
1179,255,914,3
1180,255,1155,1
1181,255,393,3
1182,255,542,1
1183,256,1020,3
1184,256,95,1
1185,256,705,3
1186,256,645,2
1187,256,1113,1
1188,256,1080,1
1189,256,5,1
1190,257,753,2
1191,258,822,1
1192,258,209,3
1193,258,210,3
1194,258,1028,2
1195,259,309,3
1196,259,1048,3
1197,259,686,2
1198,259,102,1
1199,259,834,2
1200,259,208,1
1201,259,663,1
1202,260,14,1
1203,260,846,1
1204,260,972,1
1205,260,125,3
1206,260,1098,2
1207,261,1097,1
1208,262,842,2
1209,262,93,2
1210,262,483,1
1211,263,1106,2
1212,264,536,3
1213,264,1077,3
1214,264,1030,2
1215,264,533,1
1216,264,859,3
1217,265,1192,2
1218,265,127,1
1219,265,765,3
1220,266,176,2
1221,267,940,1
1222,267,914,2
1223,267,931,2
1224,267,365,2
1225,267,525,2
1226,267,981,2
1227,267,48,2
1228,267,209,2
1229,268,396,3
1230,268,1194,3
1231,268,1139,3
1232,268,735,1
1233,268,120,1
1234,268,124,3
1235,269,271,3
1236,270,240,1
1237,270,1093,2
1238,270,364,3
1239,270,393,1
1240,270,862,3
1241,270,436,2
1242,270,721,3
1243,270,1077,1
1244,271,1007,1
1245,271,658,3
1246,271,977,1
1247,271,168,1
1248,271,183,1
1249,271,300,3
1250,272,608,3
1251,272,36,3
1252,272,936,1
1253,272,105,2
1254,273,1029,2
1255,273,502,3
1256,273,968,1
1257,273,474,2
1258,273,1132,2
1259,273,273,3
1260,274,1085,1
1261,275,392,3
1262,275,497,3
1263,275,600,3
1264,275,257,1
1265,275,731,3
1266,275,757,3
1267,275,1043,1
1268,276,695,1
1269,276,589,2
1270,277,1159,2
1271,277,852,3
1272,277,64,3
1273,278,1140,1
1274,278,218,3
1275,278,981,3
1276,279,59,3
1277,279,483,1
1278,279,237,1
1279,279,578,1
1280,279,1084,3
1281,279,907,1
1282,279,612,2
1283,280,957,1
1284,280,802,3
1285,280,365,1
1286,280,139,3
1287,281,399,1
1288,281,1069,3
1289,281,172,2
1290,281,430,1
1291,281,106,2
1292,282,324,3
1293,282,71,2
1294,282,903,1
1295,282,271,2
1296,282,201,2
1297,282,1058,3
1298,283,667,3
1299,283,41,3
1300,283,725,3
1301,283,802,3
1302,283,323,1
1303,283,245,2
1304,283,514,1
1305,283,741,3
1306,284,465,1
1307,284,420,1
1308,284,6,1
1309,284,286,3
1310,284,1106,3
1311,285,347,2
1312,285,903,1
1313,285,54,2
1314,286,394,3
1315,286,151,1
1316,286,706,2
1317,286,1141,2
1318,287,3,2
1319,287,122,3
1320,288,1165,2
1321,288,244,2
1322,288,526,3
1323,289,768,2
1324,290,1159,1
1325,290,920,1
1326,290,500,1
1327,290,512,2
1328,290,396,2
1329,290,120,3
1330,291,298,1
1331,291,636,3
1332,292,913,2
1333,292,780,3
1334,292,757,2
1335,292,1133,1
1336,293,1055,2
1337,293,293,1
1338,293,720,3
1339,293,1110,1
1340,293,1001,1
1341,293,1138,2
1342,294,449,3
1343,294,859,2
1344,295,1058,2
1345,296,1017,3
1346,296,1036,1
1347,296,1073,3
1348,296,1147,1
1349,296,387,2
1350,296,828,3
1351,296,9,2
1352,296,337,1
1353,297,1040,2
1354,297,720,2
1355,298,505,1
1356,298,21,3
1357,298,1125,1
1358,298,988,1
1359,298,830,1
1360,298,126,1
1361,299,238,3
1362,299,701,1
1363,299,1053,1
1364,299,843,3
1365,299,646,3
1366,299,96,1
1367,299,386,2
1368,300,885,3
1369,300,963,2
1370,300,123,3
1371,300,1133,3
1372,300,1159,1
1373,300,664,2
1374,300,999,2
1375,300,812,2
1376,301,1170,3
1377,301,862,2
1378,301,1120,2
1379,301,782,1
1380,301,949,1
1381,302,48,1
1382,302,405,3
1383,302,1108,3
1384,302,653,2
1385,302,811,1
1386,302,526,2
1387,302,440,3
1388,302,17,3
1389,303,1017,1
1390,303,680,1
1391,303,289,3
1392,303,200,1
1393,303,455,1
1394,303,769,2
1395,303,532,3
1396,304,777,3
1397,304,810,3
1398,304,3,1
1399,305,253,1
1400,305,875,3
1401,305,97,3
1402,305,50,3
1403,305,258,1
1404,305,637,1
1405,305,21,3
1406,305,607,2
1407,306,1157,1
1408,306,579,3
1409,306,907,3
1410,306,237,2
1411,306,1036,2
1412,306,945,3
1413,306,112,3
1414,306,969,3
1415,307,592,2
1416,307,772,2
1417,307,7,3
1418,307,242,2
1419,308,403,3
1420,308,165,3
1421,308,1138,3
1422,309,194,1
1423,309,630,1
1424,309,754,1
1425,309,23,2
1426,309,170,3
1427,309,1033,1
1428,310,854,3
1429,310,622,3
1430,310,880,1
1431,310,540,1
1432,310,842,2
1433,310,944,1
1434,310,196,3
1435,310,121,3
1436,311,192,2
1437,311,643,1
1438,311,80,1
1439,311,254,3
1440,311,489,3
1441,311,749,1
1442,312,725,1
1443,312,785,2
1444,312,1049,2
1445,312,529,3
1446,312,261,2
1447,312,1196,2
1448,313,292,1
1449,313,465,3
1450,313,1027,1
1451,313,5,1
1452,314,125,1
1453,314,638,2
1454,314,984,1
1455,314,927,1
1456,315,15,1
1457,315,574,1
1458,315,1000,3
1459,315,737,3
1460,315,741,1
1461,315,516,3
1462,316,813,3
1463,316,583,2
1464,316,880,1
1465,317,387,1
1466,317,385,2
1467,317,442,1
1468,317,1082,1
1469,317,519,3
1470,317,43,3
1471,317,173,3
1472,318,140,2
1473,318,195,3
1474,318,173,1
1475,318,1082,2
1476,318,536,1
1477,319,905,2
1478,319,8,1
1479,319,312,1
1480,320,509,1
1481,320,1021,1
1482,321,861,1
1483,321,587,3
1484,321,212,3
1485,321,67,1
1486,322,777,1
1487,322,510,2
1488,322,736,1
1489,322,193,1
1490,322,688,2
1491,322,1079,2
1492,322,884,1
1493,323,173,2
1494,323,1140,1
1495,323,167,3
1496,323,849,2
1497,323,752,3
1498,323,787,3
1499,324,96,2
1500,324,408,2
1501,324,537,2
1502,324,406,3
1503,324,863,2
1504,324,2,3
1505,324,150,3
1506,325,803,3
1507,325,356,3
1508,325,565,3
1509,325,432,1
1510,325,20,1
1511,325,151,2
1512,325,1143,3
1513,326,1081,2
1514,326,855,2
1515,326,711,2
1516,326,50,3
1517,327,874,2
1518,327,830,2
1519,327,690,2
1520,327,737,2
1521,328,748,1
1522,328,795,2
1523,328,1084,3
1524,328,1191,2
1525,328,238,3
1526,328,568,2
1527,328,1191,2
1528,328,1007,1
1529,329,157,1
1530,329,621,2
1531,329,376,1
1532,330,251,2
1533,330,289,1
1534,331,105,2
1535,331,103,1
1536,331,963,1
1537,331,735,3
1538,331,736,3
1539,331,108,3
1540,332,1021,3
1541,333,599,3
1542,334,610,1
1543,335,78,2
1544,335,180,1
1545,335,218,3
1546,335,28,1
1547,335,1016,1
1548,335,806,1
1549,335,180,2
1550,336,1089,2
1551,336,540,1
1552,337,41,1
1553,337,906,3
1554,337,997,1
1555,337,944,1
1556,337,272,2
1557,337,961,3
1558,337,908,2
1559,337,222,2
1560,338,766,2
1561,338,880,3
1562,338,497,1
1563,339,1020,3
1564,340,560,2
1565,340,204,2
1566,340,866,1
1567,340,655,1
1568,340,798,2
1569,341,113,1
1570,341,696,2
1571,342,1177,2
1572,342,696,2
1573,342,87,3
1574,343,468,2
1575,343,542,1
1576,343,35,1
1577,343,1093,2
1578,343,817,3
1579,344,694,3
1580,344,997,1
1581,344,525,2
1582,344,1124,1
1583,345,574,2
1584,345,124,2
1585,345,838,1
1586,345,808,2
1587,345,998,2
1588,345,487,3
1589,345,621,3
1590,346,163,2
1591,346,392,2
1592,346,108,3
1593,346,292,3
1594,346,539,2
1595,346,315,2
1596,347,281,2
1597,348,263,1
1598,348,1016,3
1599,348,960,3
1600,349,13,3
1601,349,875,1
1602,349,101,3
1603,349,1004,3
1604,350,939,1
1605,350,723,3
1606,350,1065,3
1607,350,411,3
1608,350,522,1
1609,351,1127,2
1610,352,908,1
1611,352,1074,1
1612,352,1039,2
1613,352,910,1
1614,352,2,3
1615,353,526,1
1616,353,555,2
1617,353,583,1
1618,353,939,3
1619,354,548,2
1620,354,913,1
1621,354,788,1
1622,355,503,2
1623,355,583,1
1624,356,269,3
1625,356,332,1
1626,356,86,3
1627,356,696,1
1628,356,985,3
1629,356,1097,1
1630,356,596,1
1631,357,1107,3
