cart_id,customer_id,created_date
346,34,2023-02-19 00:00:00
347,311,2023-06-13 00:00:00
348,88,2023-09-19 00:00:00
349,805,2023-05-29 00:00:00
350,687,2023-08-16 00:00:00
351,456,2023-08-15 00:00:00
352,542,2023-04-15 00:00:00
353,302,2023-10-06 00:00:00
354,673,2023-04-17 00:00:00
355,462,2023-05-12 00:00:00
356,562,2023-10-17 00:00:00
357,48,2023-12-05 00:00:00
358,547,2023-09-03 00:00:00
359,613,2023-02-10 00:00:00
360,250,2023-04-20 00:00:00
361,346,2023-05-01 00:00:00
362,98,2023-05-18 00:00:00
363,627,2023-07-24 00:00:00
364,889,2023-05-15 00:00:00
365,124,2023-12-13 00:00:00
366,859,2023-04-16 00:00:00
367,566,2023-02-15 00:00:00
368,160,2023-09-10 00:00:00
369,788,2023-09-26 00:00:00
370,334,2023-04-18 00:00:00
371,201,2023-01-25 00:00:00
372,668,2023-11-17 00:00:00
373,94,2023-12-28 00:00:00
374,612,2023-10-13 00:00:00
375,615,2023-06-05 00:00:00
376,29,2023-04-20 00:00:00
377,837,2023-03-22 00:00:00
378,404,2023-02-07 00:00:00
379,717,2023-06-03 00:00:00
380,716,2023-04-04 00:00:00
381,310,2023-11-13 00:00:00
382,728,2023-02-23 00:00:00
383,1,2023-01-26 00:00:00
384,782,2023-01-26 00:00:00
385,320,2023-09-02 00:00:00
386,562,2023-09-24 00:00:00
387,825,2023-06-15 00:00:00
388,118,2023-02-25 00:00:00
389,144,2023-01-25 00:00:00
390,637,2023-01-31 00:00:00
391,867,2023-11-20 00:00:00
392,581,2023-03-18 00:00:00
393,519,2023-01-07 00:00:00
394,213,2023-02-11 00:00:00
395,228,2023-02-03 00:00:00
396,588,2023-06-12 00:00:00
397,176,2023-06-04 00:00:00
398,410,2023-06-28 00:00:00
399,656,2023-04-02 00:00:00
400,304,2023-01-22 00:00:00
401,781,2023-03-05 00:00:00
402,731,2023-06-26 00:00:00
403,310,2023-03-03 00:00:00
404,789,2023-10-23 00:00:00
405,654,2023-08-30 00:00:00
406,12,2023-01-15 00:00:00
407,186,2023-01-07 00:00:00
408,825,2023-02-28 00:00:00
409,774,2023-01-09 00:00:00
410,153,2023-07-24 00:00:00
411,722,2023-04-12 00:00:00
412,613,2023-10-01 00:00:00
413,789,2023-05-02 00:00:00
414,88,2023-10-14 00:00:00
415,879,2023-05-08 00:00:00
416,718,2023-09-26 00:00:00
417,284,2023-05-09 00:00:00
418,605,2023-05-06 00:00:00
419,390,2023-01-19 00:00:00
420,462,2023-11-17 00:00:00
421,715,2023-12-07 00:00:00
422,209,2023-08-15 00:00:00
423,730,2023-07-30 00:00:00
424,68,2023-10-07 00:00:00
425,698,2023-03-02 00:00:00
426,123,2023-12-29 00:00:00
427,46,2023-12-24 00:00:00
428,799,2023-06-06 00:00:00
429,781,2023-09-27 00:00:00
430,22,2023-01-20 00:00:00
431,621,2023-08-19 00:00:00
432,211,2023-10-03 00:00:00
433,649,2023-03-21 00:00:00
434,364,2023-11-22 00:00:00
435,474,2023-09-17 00:00:00
436,626,2023-01-24 00:00:00
437,634,2023-01-02 00:00:00
438,807,2023-08-27 00:00:00
439,209,2023-12-07 00:00:00
440,747,2023-12-28 00:00:00
441,446,2023-03-15 00:00:00
442,840,2023-03-08 00:00:00
443,578,2023-08-11 00:00:00
444,568,2023-10-27 00:00:00
445,646,2023-05-01 00:00:00
446,630,2023-07-11 00:00:00
447,321,2023-05-23 00:00:00
448,336,2023-01-12 00:00:00
449,548,2023-02-12 00:00:00
450,428,2023-03-08 00:00:00
451,583,2023-11-19 00:00:00
452,639,2023-11-04 00:00:00
453,313,2023-11-30 00:00:00
454,166,2023-11-08 00:00:00
455,316,2023-03-26 00:00:00
456,816,2023-04-20 00:00:00
457,25,2023-09-21 00:00:00
458,330,2023-02-08 00:00:00
459,165,2023-12-29 00:00:00
460,122,2023-04-05 00:00:00
461,546,2023-11-01 00:00:00
462,408,2023-07-13 00:00:00
463,552,2023-01-23 00:00:00
464,681,2023-11-23 00:00:00
465,187,2023-10-08 00:00:00
466,299,2023-05-09 00:00:00
467,482,2023-05-11 00:00:00
468,651,2023-02-26 00:00:00
469,546,2023-10-16 00:00:00
470,282,2023-08-20 00:00:00
471,260,2023-12-26 00:00:00
472,252,2023-02-12 00:00:00
473,311,2023-07-06 00:00:00
474,822,2023-12-24 00:00:00
475,799,2023-04-05 00:00:00
476,605,2023-01-12 00:00:00
477,294,2023-09-01 00:00:00
478,285,2023-06-13 00:00:00
479,169,2023-07-04 00:00:00
480,492,2023-06-16 00:00:00
481,204,2023-04-29 00:00:00
482,43,2023-12-17 00:00:00
483,13,2023-11-20 00:00:00
484,754,2023-10-29 00:00:00
485,724,2023-07-17 00:00:00
486,772,2023-11-18 00:00:00
487,834,2023-08-30 00:00:00
488,568,2023-07-07 00:00:00
489,103,2023-04-28 00:00:00
490,362,2023-09-30 00:00:00
491,492,2023-06-28 00:00:00
492,427,2023-01-09 00:00:00
493,238,2023-05-29 00:00:00
494,303,2023-10-23 00:00:00
495,483,2023-08-10 00:00:00
496,883,2023-04-23 00:00:00
497,628,2023-07-15 00:00:00
498,146,2023-02-03 00:00:00
499,404,2023-04-23 00:00:00
500,260,2023-04-05 00:00:00
501,49,2023-03-13 00:00:00
502,737,2023-04-04 00:00:00
503,229,2023-04-13 00:00:00
504,867,2023-07-25 00:00:00
505,474,2023-03-15 00:00:00
506,174,2023-06-26 00:00:00
507,767,2023-02-03 00:00:00
508,522,2023-01-15 00:00:00
509,544,2023-12-27 00:00:00
510,819,2023-07-31 00:00:00
511,452,2023-10-18 00:00:00
512,847,2023-05-06 00:00:00
513,699,2023-06-01 00:00:00
514,269,2023-05-07 00:00:00
515,814,2023-12-12 00:00:00
516,642,2023-03-20 00:00:00
517,26,2023-04-21 00:00:00
518,189,2023-10-29 00:00:00
519,771,2023-11-01 00:00:00
520,679,2023-02-08 00:00:00
521,179,2023-02-13 00:00:00
522,855,2023-09-08 00:00:00
523,330,2023-06-29 00:00:00
524,68,2023-11-30 00:00:00
525,370,2023-11-07 00:00:00
526,799,2023-01-02 00:00:00
527,169,2023-04-08 00:00:00
528,388,2023-06-11 00:00:00
529,868,2023-08-18 00:00:00
530,354,2023-07-25 00:00:00
531,465,2023-09-10 00:00:00
532,366,2023-08-29 00:00:00
533,741,2023-01-26 00:00:00
534,199,2023-06-01 00:00:00
535,873,2023-07-20 00:00:00
536,435,2023-09-20 00:00:00
537,758,2023-08-07 00:00:00
538,862,2023-04-22 00:00:00
539,33,2023-01-07 00:00:00
540,573,2023-03-15 00:00:00
541,26,2023-01-06 00:00:00
542,287,2023-03-28 00:00:00
543,99,2023-09-14 00:00:00
544,685,2023-11-30 00:00:00
545,598,2023-02-20 00:00:00
546,729,2023-02-06 00:00:00
547,660,2023-03-29 00:00:00
548,393,2023-11-06 00:00:00
549,877,2023-07-23 00:00:00
550,765,2023-12-15 00:00:00
551,330,2023-10-06 00:00:00
552,654,2023-01-14 00:00:00
553,143,2023-06-08 00:00:00
554,250,2023-12-28 00:00:00
555,500,2023-06-11 00:00:00
556,726,2023-08-25 00:00:00
557,503,2023-01-22 00:00:00
558,289,2023-02-05 00:00:00
559,479,2023-06-23 00:00:00
560,239,2023-11-01 00:00:00
561,267,2023-02-21 00:00:00
562,229,2023-10-14 00:00:00
563,427,2023-08-06 00:00:00
564,564,2023-08-13 00:00:00
565,750,2023-01-10 00:00:00
566,438,2023-06-15 00:00:00
567,175,2023-06-02 00:00:00
568,263,2023-05-21 00:00:00
569,63,2023-06-22 00:00:00
570,51,2023-07-04 00:00:00
571,891,2023-08-29 00:00:00
572,58,2023-03-19 00:00:00
573,43,2023-11-14 00:00:00
574,308,2023-11-27 00:00:00
575,509,2023-03-06 00:00:00
576,68,2023-10-25 00:00:00
577,889,2023-07-23 00:00:00
578,442,2023-08-13 00:00:00
579,192,2023-02-07 00:00:00
580,73,2023-08-18 00:00:00
581,890,2023-05-19 00:00:00
582,235,2023-07-08 00:00:00
583,561,2023-03-19 00:00:00
584,745,2023-10-18 00:00:00
585,137,2023-02-15 00:00:00
586,744,2023-10-18 00:00:00
587,841,2023-01-16 00:00:00
588,748,2023-08-28 00:00:00
589,561,2023-09-08 00:00:00
590,363,2023-09-08 00:00:00
591,488,2023-11-02 00:00:00
592,876,2023-12-31 00:00:00
593,163,2023-02-28 00:00:00
594,470,2023-10-30 00:00:00
595,166,2023-06-30 00:00:00
596,752,2023-02-10 00:00:00
597,88,2023-06-06 00:00:00
598,622,2023-06-02 00:00:00
599,785,2023-02-20 00:00:00
600,275,2023-12-22 00:00:00
601,469,2023-05-29 00:00:00
602,58,2023-05-02 00:00:00
603,7,2023-04-27 00:00:00
604,219,2023-03-15 00:00:00
605,641,2023-11-04 00:00:00
606,271,2023-06-12 00:00:00
607,644,2023-07-09 00:00:00
608,802,2023-07-26 00:00:00
609,467,2023-06-14 00:00:00
610,493,2023-12-13 00:00:00
611,121,2023-05-20 00:00:00
612,231,2023-06-01 00:00:00
613,800,2023-06-18 00:00:00
614,594,2023-10-20 00:00:00
615,674,2023-07-01 00:00:00
616,60,2023-04-20 00:00:00
617,96,2023-07-03 00:00:00
618,96,2023-05-27 00:00:00
619,855,2023-04-01 00:00:00
620,370,2023-07-13 00:00:00
621,884,2023-08-23 00:00:00
622,255,2023-10-27 00:00:00
623,160,2023-05-27 00:00:00
624,234,2023-03-15 00:00:00
625,796,2023-08-12 00:00:00
626,609,2023-04-14 00:00:00
627,348,2023-09-09 00:00:00
628,546,2023-07-19 00:00:00
629,753,2023-08-13 00:00:00
630,174,2023-03-31 00:00:00
631,173,2023-05-22 00:00:00
632,276,2023-06-08 00:00:00
633,554,2023-06-24 00:00:00
634,105,2023-10-04 00:00:00
635,797,2023-09-07 00:00:00
636,445,2023-12-28 00:00:00
637,597,2023-04-06 00:00:00
638,567,2023-11-08 00:00:00
639,606,2023-10-08 00:00:00
640,281,2023-09-22 00:00:00
641,707,2023-11-04 00:00:00
642,488,2023-01-09 00:00:00
643,247,2023-08-10 00:00:00
644,448,2023-11-05 00:00:00
645,118,2023-01-07 00:00:00
646,61,2023-10-19 00:00:00
647,294,2023-03-23 00:00:00
648,400,2023-05-24 00:00:00
649,288,2023-12-24 00:00:00
650,462,2023-11-25 00:00:00
651,119,2023-01-22 00:00:00
652,22,2023-05-20 00:00:00
653,302,2023-11-16 00:00:00
654,209,2023-10-26 00:00:00
655,450,2023-11-05 00:00:00
656,378,2023-10-14 00:00:00
657,177,2023-01-09 00:00:00
658,676,2023-05-14 00:00:00
659,182,2023-04-06 00:00:00
660,333,2023-01-31 00:00:00
661,809,2023-10-03 00:00:00
662,387,2023-11-04 00:00:00
663,297,2023-07-08 00:00:00
664,108,2023-07-22 00:00:00
665,413,2023-03-31 00:00:00
666,242,2023-05-10 00:00:00
667,511,2023-12-05 00:00:00
668,112,2023-07-25 00:00:00
669,323,2023-02-19 00:00:00
670,673,2023-04-04 00:00:00
671,807,2023-02-10 00:00:00
672,410,2023-01-15 00:00:00
673,546,2023-10-08 00:00:00
674,285,2023-08-03 00:00:00
675,34,2023-04-23 00:00:00
676,158,2023-01-26 00:00:00
677,569,2023-01-26 00:00:00
678,433,2023-07-16 00:00:00
679,877,2023-08-20 00:00:00
680,744,2023-02-03 00:00:00
681,156,2023-03-05 00:00:00
682,417,2023-02-04 00:00:00
683,677,2023-09-06 00:00:00
684,643,2023-01-08 00:00:00
685,401,2023-06-12 00:00:00
686,246,2023-09-26 00:00:00
687,356,2023-04-07 00:00:00
688,101,2023-06-14 00:00:00
689,116,2023-05-06 00:00:00
690,301,2023-10-01 00:00:00
691,624,2023-06-02 00:00:00
692,94,2023-01-04 00:00:00
693,760,2023-09-22 00:00:00
694,441,2023-02-19 00:00:00
695,231,2023-12-02 00:00:00
696,670,2023-06-04 00:00:00
697,467,2023-10-16 00:00:00
698,333,2023-08-14 00:00:00
699,865,2023-03-27 00:00:00
700,433,2023-05-20 00:00:00
701,814,2023-01-11 00:00:00
702,271,2023-05-22 00:00:00
703,779,2023-04-03 00:00:00
704,533,2023-06-05 00:00:00
705,220,2023-06-16 00:00:00
706,684,2023-02-04 00:00:00
707,620,2023-01-08 00:00:00
708,555,2023-05-10 00:00:00
709,453,2023-05-08 00:00:00
710,639,2023-02-03 00:00:00
711,171,2023-05-28 00:00:00
712,824,2023-01-05 00:00:00
713,610,2023-03-20 00:00:00
714,77,2023-02-07 00:00:00
715,590,2023-07-22 00:00:00
716,73,2023-07-20 00:00:00
717,884,2023-10-13 00:00:00
718,223,2023-11-09 00:00:00
719,771,2023-12-22 00:00:00
720,313,2023-08-23 00:00:00
721,327,2023-07-30 00:00:00
722,70,2023-10-13 00:00:00
723,61,2023-06-11 00:00:00
724,388,2023-04-18 00:00:00
725,848,2023-02-04 00:00:00
726,115,2023-07-16 00:00:00
727,29,2023-07-30 00:00:00
728,888,2023-05-23 00:00:00
729,631,2023-05-12 00:00:00
730,202,2023-03-22 00:00:00
731,649,2023-11-20 00:00:00
732,611,2023-01-13 00:00:00
733,479,2023-04-06 00:00:00
734,83,2023-11-04 00:00:00
735,434,2023-05-11 00:00:00
736,487,2023-04-20 00:00:00
737,431,2023-11-19 00:00:00
738,539,2023-03-20 00:00:00
739,550,2023-06-08 00:00:00
740,729,2023-10-16 00:00:00
741,501,2023-06-12 00:00:00
742,313,2023-04-07 00:00:00
743,409,2023-01-02 00:00:00
744,892,2023-11-18 00:00:00
745,88,2023-12-01 00:00:00
746,210,2023-02-07 00:00:00
747,458,2023-05-15 00:00:00
748,731,2023-01-05 00:00:00
749,812,2023-08-04 00:00:00
750,309,2023-07-18 00:00:00
751,516,2023-08-19 00:00:00
752,307,2023-11-05 00:00:00
753,376,2023-11-29 00:00:00
754,664,2023-07-28 00:00:00
755,15,2023-12-22 00:00:00
756,853,2023-12-17 00:00:00
757,483,2023-10-07 00:00:00
758,577,2023-12-29 00:00:00
759,868,2023-02-28 00:00:00
760,599,2023-04-08 00:00:00
761,5,2023-03-27 00:00:00
762,367,2023-09-20 00:00:00
763,266,2023-11-05 00:00:00
764,840,2023-10-25 00:00:00
765,322,2023-09-21 00:00:00
766,413,2023-02-28 00:00:00
767,65,2023-02-15 00:00:00
768,720,2023-02-20 00:00:00
769,885,2023-02-20 00:00:00
770,91,2023-12-24 00:00:00
771,747,2023-09-19 00:00:00
772,99,2023-05-12 00:00:00
773,442,2023-11-20 00:00:00
774,361,2023-02-26 00:00:00
775,633,2023-10-28 00:00:00
776,805,2023-05-01 00:00:00
777,527,2023-03-12 00:00:00
778,289,2023-01-16 00:00:00
779,271,2023-01-17 00:00:00
780,378,2023-11-14 00:00:00
781,193,2023-07-20 00:00:00
782,271,2023-10-30 00:00:00
783,90,2023-07-31 00:00:00
784,198,2023-01-21 00:00:00
785,518,2023-11-06 00:00:00
786,379,2023-06-11 00:00:00
787,750,2023-08-15 00:00:00
788,689,2023-01-03 00:00:00
789,770,2023-10-09 00:00:00
790,187,2023-03-15 00:00:00
791,404,2023-01-11 00:00:00
792,565,2023-06-09 00:00:00
793,797,2023-11-22 00:00:00
794,794,2023-10-07 00:00:00
795,850,2023-04-01 00:00:00
796,58,2023-11-19 00:00:00
797,73,2023-03-02 00:00:00
798,622,2023-10-25 00:00:00
799,293,2023-05-03 00:00:00
800,63,2023-07-20 00:00:00
801,75,2023-03-02 00:00:00
802,893,2023-11-12 00:00:00
803,637,2023-10-27 00:00:00
804,728,2023-08-08 00:00:00
805,140,2023-08-28 00:00:00
806,344,2023-02-16 00:00:00
807,212,2023-01-07 00:00:00
808,538,2023-07-04 00:00:00
809,882,2023-01-21 00:00:00
810,27,2023-11-28 00:00:00
811,577,2023-09-19 00:00:00
812,391,2023-08-11 00:00:00
813,152,2023-05-19 00:00:00
814,224,2023-12-01 00:00:00
815,393,2023-12-01 00:00:00
816,825,2023-12-07 00:00:00
817,30,2023-09-12 00:00:00
818,760,2023-09-22 00:00:00
819,720,2023-07-03 00:00:00
820,94,2023-08-07 00:00:00
821,865,2023-06-22 00:00:00
